seqnames	start	end	width	strand	V4	V5	V6	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	ENSEMBL	SYMBOL	GENENAME	PeakID	log2FoldChange	padj
chr11	104772893	104773252	360	*	peak_2851	-1.19249219344274	4.25847352163098e-05	Distal Intergenic	11	104873255	104906224	32970	1	107984380	ENST00000797908.1	-100003	NA	LOC107984380	uncharacterized LOC107984380	NA	NA	NA
chr11	71904319	71905197	879	*	peak_2760	-1.1363217877133	4.28290266070711e-05	Intron (ENST00000696863.1/122319435, intron 4 of 10)	11	71903660	71917238	13579	2	122319435	ENST00000528560.2	12041	ENSG00000289716	XNDC1N-ZNF705EP-ALG1L9P	XNDC1N-ZNF705EP-ALG1L9P readthrough	NA	NA	NA
chr16	77952345	77952687	343	*	peak_5293	-1.04422597474858	4.66403324400403e-05	Intron (ENST00000302536.3/57687, intron 7 of 8)	16	77935101	77949755	14655	2	105371351	ENST00000722771.1	-2590	NA	LOC105371351	uncharacterized LOC105371351	NA	NA	NA
chr13	19580066	19580304	239	*	peak_3682	-1.19710404622049	4.68322739833628e-05	Intron (ENST00000648281.1/100874136, intron 4 of 4)	13	19587058	19588616	1559	1	100874136	ENST00000670337.2	-6754	ENSG00000225316	TPTE2-AS1	TPTE2 antisense RNA 1	NA	NA	NA
chr7	117229306	117229661	356	*	peak_13233	-1.03586737138999	4.76349768939651e-05	Intron (ENST00000393446.6/7982, intron 13 of 13)	7	117232519	117241505	8987	1	105375466	ENST00000796409.1	-2858	NA	LOC105375466	uncharacterized LOC105375466	NA	NA	NA
chr4	70050209	70050456	248	*	peak_11455	-1.21504383737869	4.8831967486503e-05	Promoter (<=1kb)	4	70050438	70055844	5407	1	3346	ENST00000503645.5	0	ENSG00000126550	HTN1	histatin 1	NA	NA	NA
chr1	221995008	221995259	252	*	peak_1241	-1.072595337233	5.12263233351048e-05	Exon (ENST00000826418.1/ENST00000826418.1, exon 1 of 3)	1	221913648	221978523	64876	2	105372950	ENST00000412445.1	-16485	ENSG00000232679	LINC02257	long intergenic non-protein coding RNA 2257	NA	NA	NA
chrX	103031461	103031933	473	*	peak_14791	-1.04090739062524	5.31411978842978e-05	Distal Intergenic	23	103062651	103064171	1521	2	55859	ENST00000372728.4	32238	ENSG00000133169	BEX1	brain expressed X-linked 1	NA	NA	NA
chr9	114603368	114603630	263	*	peak_14572	-1.15432691940014	5.82273340198389e-05	Distal Intergenic	9	114611206	114646422	35217	1	203197	ENST00000374049.4	-7576	ENSG00000157693	TMEM268	transmembrane protein 268	NA	NA	NA
chr1	145758613	145758881	269	*	peak_894	-1.07530522806016	5.96949394836028e-05	Intron (ENST00000582693.5/27246, intron 4 of 8)	1	145746389	145773843	27455	2	27246	ENST00000539368.2	14962	ENSG00000265491	RNF115	ring finger protein 115	NA	NA	NA
chr12	111800872	111801450	579	*	peak_3423	-1.00116977372257	5.99684871387471e-05	Promoter (1-2kb)	12	111799834	111799905	72	1	102465456	ENST00000617899.1	1038	ENSG00000274697	MIR6761	microRNA 6761	NA	NA	NA
chr10	23417332	23417599	268	*	peak_1373	-1.02560499310002	6.26428578481102e-05	Distal Intergenic	10	23439075	23442377	3303	1	220213	ENST00000376495.5	-21476	ENSG00000165312	OTUD1	OTU deubiquitinase 1	NA	NA	NA
chr3	113797841	113798133	293	*	peak_10866	-1.09040319306214	6.3659830199701e-05	Intron (ENST00000703904.2/523, intron 12 of 15)	3	113800926	113809610	8685	1	523	ENST00000703912.1	-2793	ENSG00000114573	ATP6V1A	ATPase H+ transporting V1 subunit A	NA	NA	NA
chr19	43286555	43286714	160	*	peak_7190	-1.09725104187461	9.00837465908211e-05	Distal Intergenic	19	43253282	43269530	16249	2	5678	ENST00000270077.8	-17025	ENSG00000183668	PSG9	pregnancy specific beta-1-glycoprotein 9	NA	NA	NA
chr9	4786069	4786340	272	*	peak_14274	-1.0467251881727	9.48444283606859e-05	Intron (ENST00000719826.1/ENST00000719826.1, intron 1 of 1)	9	4792944	4861066	68123	1	10171	ENST00000381750.9	-6604	ENSG00000120158	RCL1	RNA terminal phosphate cyclase like 1	NA	NA	NA
chr12	42213139	42213379	241	*	peak_3239	-1.07296608714592	0.000110548185896172	Intron (ENST00000327791.8/10138, intron 2 of 4)	12	42161628	42210836	49209	2	10138	ENST00000551528.5	-2303	ENSG00000015153	YAF2	YY1 associated factor 2	NA	NA	NA
chr13	108991433	108991627	195	*	peak_3757	-1.12574209833174	0.000114861632644605	Intron (ENST00000356711.7/23026, intron 20 of 34)	13	109101261	109101919	659	2	100874067	ENST00000412809.1	110292	NA	MYO16-AS2	MYO16 antisense RNA 2	NA	NA	NA
chr16	8402106	8402614	509	*	peak_4815	-1.13627916482747	0.000137075533860133	Distal Intergenic	16	8526549	8532013	5465	2	283953	ENST00000562516.1	129399	ENSG00000232258	TMEM114	transmembrane protein 114	NA	NA	NA
chr5	88251111	88251425	315	*	peak_11778	-1.0892156870466	0.000139879518215052	Promoter (<=1kb)	5	88228441	88251037	22597	2	153396	ENST00000503943.5	-74	ENSG00000164180	TMEM161B	transmembrane protein 161B	NA	NA	NA
chr5	33237469	33237876	408	*	peak_11683	-1.05412587766322	0.000142487988420248	Intron (ENST00000799299.1/105374716, intron 2 of 2)	5	33229764	33286071	56308	1	105374716	ENST00000799298.1	7705	ENSG00000251443	LINC02160	long intergenic non-protein coding RNA 2160	NA	NA	NA
chr16	77712556	77712792	237	*	peak_5291	-1.23758355761455	0.000152928445635266	Distal Intergenic	16	77722492	77742260	19769	1	283927	ENST00000613075.4	-9700	ENSG00000140876	NUDT7	nudix hydrolase 7	NA	NA	NA
chr20	10936863	10937167	305	*	peak_8843	-1.00588576381124	0.000154131230001491	Intron (ENST00000605292.5/ENST00000605292.5, intron 4 of 4)	20	10893917	10909279	15363	2	101929413	ENST00000663360.1	-27584	ENSG00000232900	LOC101929413	uncharacterized LOC101929413	NA	NA	NA
chr11	22459195	22459495	301	*	peak_2410	-1.03434869816138	0.0001542651245051	Intron (ENST00000812988.1/ENST00000812988.1, intron 1 of 1)	11	22489451	22510400	20950	1	105376588	ENST00000813104.1	-29956	ENSG00000255357	LOC105376588	uncharacterized LOC105376588	NA	NA	NA
chr10	111602480	111602850	371	*	peak_2112	-1.0049965519882	0.000155547776952661	Intron (ENST00000829409.1/ENST00000829409.1, intron 1 of 1)	10	111479942	111556010	76069	1	105378485	ENST00000829553.1	122538	NA	LOC105378485	uncharacterized LOC105378485	NA	NA	NA
chr3	56297521	56297767	247	*	peak_10788	-1.06805240115804	0.000193112630861883	Intron (ENST00000288221.11/26059, intron 2 of 17)	3	56148988	56173899	24912	2	26059	ENST00000484857.2	-123622	ENSG00000187672	ERC2	ELKS/RAB6-interacting/CAST family member 2	NA	NA	NA
chr16	20761459	20761959	501	*	peak_4935	-1.040851566102	0.000211448742332346	Intron (ENST00000568235.5/6296, intron 3 of 4)	16	20764014	20797581	33568	1	6296	ENST00000289416.10	-2055	ENSG00000005187	ACSM3	acyl-CoA synthetase medium chain family member 3	NA	NA	NA
chr3	177628379	177628630	252	*	peak_11147	-1.2057774350557	0.000287029412795308	Intron (ENST00000850231.1/100505566, intron 3 of 3)	3	177624282	177624409	128	2	124900562	ENST00000363418.1	-3970	ENSG00000200288	LOC124900562	small nucleolar RNA SNORA18	NA	NA	NA
chr18	59038611	59039000	390	*	peak_6718	-1.22086310490408	0.000317751505709777	Promoter (1-2kb)	18	59036940	59057949	21010	1	390858	ENST00000725985.1	1671	NA	OACYLP	O-acyltransferase like, pseudogene	NA	NA	NA
chr9	100377060	100377315	256	*	peak_14551	-1.01117609133701	0.000474750874404377	Intron (ENST00000757905.1/105376177, intron 2 of 2)	9	100353082	100393883	40802	1	105376177	ENST00000757918.1	23978	ENSG00000298775	LOC105376177	uncharacterized LOC105376177	NA	NA	NA
chr8	26157510	26157753	244	*	peak_13413	-1.01389108615213	0.000772361249553054	Intron (ENST00000793841.1/105379336, intron 2 of 3)	8	26202321	26206779	4459	2	105379336	ENST00000793978.1	49026	NA	LOC105379336	uncharacterized LOC105379336	NA	NA	NA
chr22_KI270731v1_random	132798	132889	92	*	peak_10312	-1.23658685696682	0.0008955494574961	Promoter (<=1kb)	319	124497	132767	8271	2	107987389	ENST00000729677.1	-31	NA	LOC107987389	family with sequence similarity 230-like	NA	NA	NA
chr14	93375777	93376045	269	*	peak_4110	-1.07906575988637	0.000902335443593511	Intron (ENST00000256339.8/57578, intron 1 of 49)	14	93347182	93348356	1175	1	341947	ENST00000342144.3	28595	ENSG00000187581	COX8C	cytochrome c oxidase subunit 8C	NA	NA	NA
chr16	22606642	22606741	100	*	peak_4962	-1.13749701741264	0.000933809219499381	Promoter (1-2kb)	16	22582634	22608096	25463	2	112268175	ENST00000805144.1	1355	ENSG00000304653	LOC112268175	uncharacterized LOC112268175	NA	NA	NA
chr16	1737957	1738770	814	*	peak_4707	-1.15549073239437	0.00317815516070033	Intron (ENST00000685674.1/23162, intron 4 of 8)	16	1734985	1735066	82	1	100423012	ENST00000578255.1	2972	ENSG00000265820	MIR3177	microRNA 3177	NA	NA	NA
