seqnames	start	end	width	strand	V4	V5	V6	V7	V8	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	ENSEMBL	SYMBOL	GENENAME	PeakID	log2FoldChange	padj	countsa	countsb
chr17	74210685	74212049	1365	*	peak_6217	1.11045753056373	2.23381318395999e-17	1682	678	Promoter (<=1kb)	17	74188214	74212759	24546	2	85001	ENST00000764636.1	710	ENSG00000246731	MGC16275	uncharacterized protein MGC16275	NA	NA	NA	NA	NA
chr22	41326332	41327580	1249	*	peak_10122	1.06847859893539	2.2339037581657e-17	1198	486	Exon (ENST00000352645.5/23264, exon 5 of 23)	22	41301715	41336843	35129	1	23264	ENST00000486331.1	24617	ENSG00000100403	ZC3H7B	zinc finger CCCH-type containing 7B	NA	NA	NA	NA	NA
chr8	123579529	123580391	863	*	peak_13690	-1.08472553626877	2.49186985758043e-17	688	1116	Distal Intergenic	8	123613874	123667251	53378	1	105375738	ENST00000836609.1	-33483	NA	LOC105375738	uncharacterized LOC105375738	NA	NA	NA	NA	NA
chr6	39204228	39206000	1773	*	peak_12360	1.12178256931842	2.63720232280462e-17	1278	486	Intron (ENST00000359534.4/8645, intron 1 of 4)	6	39188971	39229475	40505	2	8645	ENST00000359534.4	23475	ENSG00000164626	KCNK5	potassium two pore domain channel subfamily K member 5	NA	NA	NA	NA	NA
chr19	33279636	33280415	780	*	peak_7031	1.37275574925453	2.91348715147036e-17	561	166	Intron (ENST00000821118.1/ENST00000821118.1, intron 1 of 1)	19	33299934	33302534	2601	2	1050	ENST00000498907.3	22119	ENSG00000245848	CEBPA	CCAAT enhancer binding protein alpha	NA	NA	NA	NA	NA
chr19	30131180	30133367	2188	*	peak_7005	1.02354202690599	3.47986620148851e-17	1902	836	Distal Intergenic	19	30078133	30085893	7761	1	107985271	ENST00000660929.1	53047	NA	LOC107985271	uncharacterized LOC107985271	NA	NA	NA	NA	NA
chr10	132655672	132657546	1875	*	peak_2264	1.08977058380352	3.70987862718084e-17	1068	382	Intron (ENST00000368594.8/3632, intron 4 of 15)	10	132690392	132727349	36958	1	3632	ENST00000487614.1	-32846	ENSG00000068383	INPP5A	inositol polyphosphate-5-phosphatase A	NA	NA	NA	NA	NA
chr20	32546633	32547935	1303	*	peak_8991	1.01437083562859	4.08432601440823e-17	1256	492	Intron (ENST00000621426.7/140688, intron 1 of 10)	20	32537066	32541426	4361	1	105372592	ENST00000788320.1	9567	NA	LOC105372592	uncharacterized LOC105372592	NA	NA	NA	NA	NA
chrX	48601123	48602136	1014	*	peak_14737	1.34398284065036	4.46470806668667e-17	526	156	Promoter (<=1kb)	23	48600582	48604892	4311	1	64743	ENST00000482760.3	541	ENSG00000101940	WDR13	WD repeat domain 13	NA	NA	NA	NA	NA
chr18	14867779	14868319	541	*	peak_6652	1.53540112424201	4.55455570854716e-17	408	100	Distal Intergenic	18	14877611	14884052	6442	1	105372009	ENST00000582962.1	-9292	ENSG00000265786	LINC01906	long intergenic non-protein coding RNA 1906	NA	NA	NA	NA	NA
chr16	2161005	2163998	2994	*	peak_4720	1.07265776414685	4.97755435148069e-17	2880	1010	Promoter (<=1kb)	16	2163542	2171356	7815	1	84231	ENST00000567645.2	0	ENSG00000131653	TRAF7	TNF receptor associated factor 7	NA	NA	NA	NA	NA
chr16	67856935	67858115	1181	*	peak_5238	1.31076423825359	5.70316849791175e-17	914	326	Intron (ENST00000700610.1/10204, intron 1 of 3)	16	67834034	67847811	13778	2	80152	ENST00000568765.5	-9124	ENSG00000102901	CENPT	centromere protein T	NA	NA	NA	NA	NA
chr1	44831538	44832580	1043	*	peak_605	1.13691967423224	6.35861462167187e-17	850	306	Exon (ENST00000447098.7/8643, exon 3 of 23)	1	44819844	44823260	3417	2	8643	ENST00000438067.5	-8278	ENSG00000117425	PTCH2	patched 2	NA	NA	NA	NA	NA
chr7	27975131	27975625	495	*	peak_12841	-1.04414883101151	7.00147359242861e-17	522	802	Intron (ENST00000427814.5/221895, intron 1 of 3)	7	27830573	27992056	161484	2	221895	ENST00000427814.5	16431	ENSG00000153814	JAZF1	JAZF zinc finger 1	NA	NA	NA	NA	NA
chr17	74367125	74368116	992	*	peak_6227	1.44935129985884	7.34659751902938e-17	1236	364	Promoter (<=1kb)	17	74367458	74371840	4383	1	350383	ENST00000585308.6	0	ENSG00000257008	GPR142	G protein-coupled receptor 142	NA	NA	NA	NA	NA
chr1	44282562	44284463	1902	*	peak_592	1.09691723258217	7.44487148485441e-17	1390	570	Exon (ENST00000456170.6/79033, exon 5 of 7)	1	44221593	44256921	35329	2	79033	ENST00000462341.1	-25641	ENSG00000117419	ERI3	ERI1 exoribonuclease family member 3	NA	NA	NA	NA	NA
chr10	120017753	120018422	670	*	peak_2149	-1.19323843553513	7.44487148485441e-17	392	726	Distal Intergenic	10	119958513	119958592	80	1	100616322	ENST00000580643.1	59240	ENSG00000265370	MIR4682	microRNA 4682	NA	NA	NA	NA	NA
chr8	143093957	143095652	1696	*	peak_14190	1.06323175720365	7.44487148485441e-17	1604	690	Distal Intergenic	8	143080630	143083486	2857	1	101928108	ENST00000562505.2	13327	ENSG00000261667	LY6L	lymphocyte antigen 6 family member L	NA	NA	NA	NA	NA
chr1	159861320	159863481	2162	*	peak_985	1.11258890869329	7.61391094535624e-17	1190	442	Promoter (<=1kb)	1	159854316	159862657	8342	2	391123	ENST00000368100.1	0	ENSG00000243284	VSIG8	V-set and immunoglobulin domain containing 8	NA	NA	NA	NA	NA
chr3	53147142	53148306	1165	*	peak_10770	1.48851330421752	7.69656806554129e-17	730	206	Distal Intergenic	3	53156009	53179694	23686	1	5580	ENST00000478843.5	-7703	ENSG00000163932	PRKCD	protein kinase C delta	NA	NA	NA	NA	NA
chr10	70508866	70509864	999	*	peak_1701	1.01593470899863	8.24393251004002e-17	1154	472	Intron (ENST00000263563.7/27143, intron 1 of 19)	10	70538172	70568378	30207	1	27143	ENST00000697574.1	-28308	ENSG00000107719	PALD1	phosphatase domain containing paladin 1	NA	NA	NA	NA	NA
chr2	218004066	218005211	1146	*	peak_8526	1.07927445936506	9.55397702346046e-17	994	396	Promoter (1-2kb)	2	217848176	218002995	154820	2	7145	ENST00000446903.5	-1071	ENSG00000079308	TNS1	tensin 1	NA	NA	NA	NA	NA
chr12	132318245	132320196	1952	*	peak_3657	1.17894161100407	9.7201727355313e-17	1254	434	Intron (ENST00000328957.13/50614, intron 1 of 10)	12	132247440	132329349	81910	2	50614	ENST00000424720.6	9153	ENSG00000182870	GALNT9	polypeptide N-acetylgalactosaminyltransferase 9	NA	NA	NA	NA	NA
chr14	61643370	61643926	557	*	peak_3914	-1.01077323228508	1.13652702680429e-16	754	1120	Intron (ENST00000556347.1/5583, intron 3 of 3)	14	61647420	61654002	6583	1	400221	ENST00000556717.3	-3494	ENSG00000232774	LINC03033	long intergenic non-protein coding RNA 3033	NA	NA	NA	NA	NA
chr1	117557684	117558222	539	*	peak_885	-1.29301986459789	1.15524274486475e-16	238	430	Distal Intergenic	1	117604624	117605685	1062	2	100996263	ENST00000456126.1	47463	ENSG00000236866	TENT5C-DT	TENT5C divergent transcript	NA	NA	NA	NA	NA
chr10	107972040	107972413	374	*	peak_2092	-1.42465615116038	1.20373854323929e-16	166	376	Intron (ENST00000630847.2/103695365, intron 2 of 5)	10	108040383	108040699	317	2	103695365	ENST00000622852.1	68286	ENSG00000229981	LINC01435	long intergenic non-protein coding RNA 1435	NA	NA	NA	NA	NA
chr8	143787471	143789828	2358	*	peak_14227	1.13613714520894	2.08427250178384e-16	1904	692	Promoter (<=1kb)	8	143788920	143790135	1216	1	642574	ENST00000534089.5	0	ENSG00000203499	IQANK1	IQ motif and ankyrin repeat containing 1	NA	NA	NA	NA	NA
chr2	126515466	126515831	366	*	peak_8282	-1.15796273873357	2.13550978040485e-16	356	652	Distal Intergenic	2	126656133	126658767	2635	1	2995	ENST00000484700.2	-140302	ENSG00000136732	GYPC	glycophorin C (Gerbich blood group)	NA	NA	NA	NA	NA
chr11	64787709	64789034	1326	*	peak_2600	1.14147065951316	2.4581108465687e-16	896	358	3' UTR	11	64789137	64796498	7362	2	5871	ENST00000424945.5	7464	ENSG00000168067	MAP4K2	mitogen-activated protein kinase kinase kinase kinase 2	NA	NA	NA	NA	NA
chr3	12807725	12809860	2136	*	peak_10383	1.12937602180604	2.86624485626204e-16	1432	556	Promoter (<=1kb)	3	12807133	12810153	3021	1	23066	ENST00000466558.1	592	ENSG00000144712	CAND2	cullin associated and neddylation dissociated 2 (putative)	NA	NA	NA	NA	NA
chr8	141332789	141334122	1334	*	peak_13980	1.0174737892708	3.54578133739474e-16	1204	498	Distal Intergenic	8	141340505	141344623	4119	1	731779	ENST00000521073.7	-6383	ENSG00000253595	LINC01300	long intergenic non-protein coding RNA 1300	NA	NA	NA	NA	NA
chr7	80763198	80763640	443	*	peak_13146	-1.31128782580026	4.39905283915404e-16	232	494	Intron (ENST00000265361.8/10512, intron 13 of 17)	7	80796389	80798238	1850	2	10512	ENST00000475955.1	34598	ENSG00000075223	SEMA3C	semaphorin 3C	NA	NA	NA	NA	NA
chr8	141577404	141578412	1009	*	peak_14015	1.14761110676511	4.74374084086945e-16	1010	404	Distal Intergenic	8	141514671	141518729	4059	1	122455339	ENST00000643770.2	62733	ENSG00000226490	C8orf90	chromosome 8 open reading frame 90	NA	NA	NA	NA	NA
chr11	61595173	61596687	1515	*	peak_2532	1.06435170391399	5.64180955799696e-16	1168	480	Promoter (<=1kb)	11	61594780	61608117	13338	1	101927495	ENST00000821436.1	393	ENSG00000250230	LOC101927495	uncharacterized LOC101927495	NA	NA	NA	NA	NA
chr16	2423843	2424983	1141	*	peak_4728	1.2563031745775	5.98208478388616e-16	752	272	Exon (ENST00000469908.5/650655, exon 15 of 17)	16	2429394	2458851	29458	1	899	ENST00000293968.11	-4411	ENSG00000162063	CCNF	cyclin F	NA	NA	NA	NA	NA
chr17	58044305	58044906	602	*	peak_6013	-1.05130338551645	6.39917295838943e-16	442	744	Distal Intergenic	17	58050789	58060739	9951	2	105371840	ENST00000649559.1	15833	NA	LOC105371840	uncharacterized LOC105371840	NA	NA	NA	NA	NA
chr8	144242885	144243989	1105	*	peak_14243	1.05955184411411	6.44920410044156e-16	1352	572	Exon (ENST00000532255.5/727957, exon 23 of 31)	8	144239112	144261925	22814	1	727957	ENST00000544576.1	3773	ENSG00000179832	MROH1	maestro heat like repeat family member 1	NA	NA	NA	NA	NA
chrX	153667444	153668865	1422	*	peak_14802	1.17859246055083	6.49438715864495e-16	834	294	Promoter (1-2kb)	23	153669735	153670831	1097	2	139728	ENST00000438984.5	1966	ENSG00000130822	PNCK	pregnancy up-regulated nonubiquitous CaM kinase	NA	NA	NA	NA	NA
chr3	198093224	198093570	347	*	peak_11262	-1.41411849886094	7.05295162506204e-16	180	410	Intron (ENST00000729657.1/ENST00000729657.1, intron 1 of 3)	3	198027975	198081921	53947	2	348840	ENST00000762503.1	-11303	ENSG00000232832	ANKRD18DP	ankyrin repeat domain 18D, pseudogene	NA	NA	NA	NA	NA
chr3	46716854	46717517	664	*	peak_10598	1.16862039993841	8.41956850485566e-16	728	234	Promoter (<=1kb)	3	46712117	46717869	5753	2	29122	ENST00000315170.13	352	ENSG00000283706	PRSS50	serine protease 50	NA	NA	NA	NA	NA
chr16	28126773	28127892	1120	*	peak_5003	1.44148474587242	9.38950212348403e-16	652	218	Intron (ENST00000304658.10/23214, intron 12 of 23)	16	28117037	28132363	15327	2	23214	ENST00000562408.1	4471	ENSG00000169180	XPO6	exportin 6	NA	NA	NA	NA	NA
chr1	203277936	203279019	1084	*	peak_1136	1.26784020159092	9.40093976821084e-16	614	198	Intron (ENST00000666545.1/100506775, intron 1 of 3)	1	203282151	203288785	6635	1	100506775	ENST00000779122.1	-3132	ENSG00000231507	LINC01353	long intergenic non-protein coding RNA 1353	NA	NA	NA	NA	NA
chr22	37496178	37497131	954	*	peak_10053	1.3175823641934	1.04413442526113e-15	572	190	Promoter (<=1kb)	22	37490362	37496780	6419	2	29775	ENST00000488141.5	0	ENSG00000100065	CARD10	caspase recruitment domain family member 10	NA	NA	NA	NA	NA
chr1	23639210	23640299	1090	*	peak_231	1.06075550316323	1.14099329592773e-15	1158	476	Exon (ENST00000477916.5/259283, exon 6 of 7)	1	23627370	23640568	13199	1	259283	ENST00000686679.2	11840	ENSG00000197880	MDS2	myelodysplastic syndrome 2 translocation associated	NA	NA	NA	NA	NA
chr13	66505238	66505866	629	*	peak_3731	-1.36566746585428	1.43304657355686e-15	228	434	Intron (ENST00000377865.7/5101, intron 4 of 4)	13	66304604	66306309	1706	2	5101	ENST00000617020.1	-198929	ENSG00000184226	PCDH9	protocadherin 9	NA	NA	NA	NA	NA
chr6	159404475	159404960	486	*	peak_12590	-1.02633654441613	1.65220812598059e-15	490	696	Intron (ENST00000753126.1/105378084, intron 1 of 2)	6	159387004	159396443	9440	1	102724053	ENST00000654094.1	17471	ENSG00000234777	LINC02529	long intergenic non-protein coding RNA 2529	NA	NA	NA	NA	NA
chr20	58181396	58182111	716	*	peak_9275	1.2512777089753	1.71923838016073e-15	746	268	Promoter (1-2kb)	20	58164034	58179719	15686	2	105372694	ENST00000819337.1	-1677	ENSG00000306557	LOC105372694	uncharacterized LOC105372694	NA	NA	NA	NA	NA
chr12	111272557	111273428	872	*	peak_3413	1.23532349038422	1.9724203596801e-15	658	248	Intron (ENST00000261726.11/23316, intron 4 of 21)	12	111285229	111296408	11180	2	105369983	ENST00000805025.1	22980	ENSG00000304623	LOC105369983	uncharacterized LOC105369983	NA	NA	NA	NA	NA
chr9	36849055	36850576	1522	*	peak_14343	1.05553392949898	2.00592133702974e-15	1494	634	Intron (ENST00000358127.9/5079, intron 8 of 9)	9	36864254	36864308	55	2	100616278	ENST00000583532.1	13732	ENSG00000264922	MIR4540	microRNA 4540	NA	NA	NA	NA	NA
chr16	12087459	12088411	953	*	peak_4890	1.07347646347954	2.0654476573187e-15	886	316	Promoter (1-2kb)	16	12086746	12090302	3557	2	642696	ENST00000312019.2	1891	NA	LOC642696	uncharacterized LOC642696	NA	NA	NA	NA	NA
chr8	32846974	32847417	444	*	peak_13447	-1.24500710802042	2.34262976362826e-15	266	516	Exon (ENST00000846031.1/ENST00000846031.1, exon 1 of 3)	8	32927913	33045445	117533	1	105379362	ENST00000659524.1	-80496	NA	LOC105379362	uncharacterized LOC105379362	NA	NA	NA	NA	NA
chr8	127910770	127912050	1281	*	peak_13739	1.16833115570594	2.34301620407737e-15	2200	856	Exon (ENST00000658242.2/ENST00000658242.2, exon 1 of 3)	8	127916449	127943001	26553	1	5820	ENST00000669407.2	-4399	ENSG00000249859	PVT1	Pvt1 oncogene	NA	NA	NA	NA	NA
chr3	13273120	13274831	1712	*	peak_10409	1.10923104481829	2.62978203757468e-15	1142	438	Intron (ENST00000648114.1/9922, intron 1 of 15)	3	12900753	13283281	382529	2	9922	ENST00000648114.1	8450	ENSG00000144711	IQSEC1	IQ motif and Sec7 domain ArfGEF 1	NA	NA	NA	NA	NA
chr5	130715426	130715923	498	*	peak_11831	-1.09950594040831	2.83155086881901e-15	360	672	Intron (ENST00000661392.1/107986449, intron 4 of 5)	5	130668638	130817850	149213	2	107986449	ENST00000804527.1	101927	NA	LOC107986449	uncharacterized LOC107986449	NA	NA	NA	NA	NA
chr12	6116192	6116989	798	*	peak_3073	1.11999649675502	3.13651571643935e-15	818	346	Intron (ENST00000261405.10/7450, intron 3 of 51)	12	6122724	6124665	1942	2	7450	ENST00000540192.1	7676	ENSG00000110799	VWF	von Willebrand factor	NA	NA	NA	NA	NA
chr2	174743872	174744471	600	*	peak_8458	-1.27563228187389	3.23129813740277e-15	232	506	Intron (ENST00000842845.1/124906096, intron 3 of 3)	2	174747810	174764412	16603	2	1134	ENST00000409219.5	19941	ENSG00000138435	CHRNA1	cholinergic receptor nicotinic alpha 1 subunit	NA	NA	NA	NA	NA
chr18	14961995	14962385	391	*	peak_6654	-1.00534671265309	3.30890956865354e-15	472	666	Exon (ENST00000584531.1/400644, exon 2 of 4)	18	14964260	14970122	5863	2	101927642	ENST00000737862.1	7737	ENSG00000264301	LINC01444	long intergenic non-protein coding RNA 1444	NA	NA	NA	NA	NA
chr12	58529036	58529625	590	*	peak_3339	-1.42229901238201	4.14520844679609e-15	182	366	Intron (ENST00000849139.1/ENST00000849139.1, intron 1 of 1)	12	58544124	58813060	268937	1	100506869	ENST00000546977.5	-14499	ENSG00000258231	LOC100506869	uncharacterized LOC100506869	NA	NA	NA	NA	NA
chr8	143903759	143904311	553	*	peak_14230	1.22002401525755	4.3953907007988e-15	818	246	Exon (ENST00000835566.1/ENST00000835566.1, exon 1 of 3)	8	143845323	143879243	33921	2	83481	ENST00000813856.1	-24516	ENSG00000261150	EPPK1	epiplakin 1	NA	NA	NA	NA	NA
chr3	8693951	8695292	1342	*	peak_10342	-1.21506158485162	5.31772207652121e-15	566	1298	Intron (ENST00000435138.5/51066, intron 4 of 17)	3	8663741	8682079	18339	2	51066	ENST00000470009.1	-11872	ENSG00000125046	SSUH2	ssu-2 homolog	NA	NA	NA	NA	NA
chr2	126896523	126896899	377	*	peak_8299	-1.09823752489393	5.89871874386665e-15	380	634	Promoter (1-2kb)	2	126893547	126898804	5258	2	105373603	ENST00000843607.1	1905	NA	LOC105373603	uncharacterized LOC105373603	NA	NA	NA	NA	NA
chr21	27649302	27649708	407	*	peak_9441	-1.19051538129811	6.59965950417956e-15	252	448	Intron (ENST00000426418.2/105372763, intron 2 of 2)	21	27638703	27672208	33506	1	105372763	ENST00000764722.1	10599	ENSG00000234052	LINC01673	long intergenic non-protein coding RNA 1673	NA	NA	NA	NA	NA
chr20	32677216	32678331	1116	*	peak_8998	1.36855599363729	6.69487731954387e-15	914	284	Intron (ENST00000642484.1/284805, intron 8 of 9)	20	32631625	32673941	42317	2	284805	ENST00000608990.6	-3275	ENSG00000198547	C20orf203	chromosome 20 open reading frame 203	NA	NA	NA	NA	NA
chr22	22032105	22033294	1190	*	peak_9736	1.03359734517295	6.85608557350889e-15	1042	444	Exon (ENST00000519525.1/ENST00000519525.1, exon 1 of 2)	22	21991099	22043858	52760	2	649179	ENST00000419303.5	10564	ENSG00000290847	PRAMENP	PRAME N-terminal like, pseudogene	NA	NA	NA	NA	NA
chr16	66370509	66371792	1284	*	peak_5200	1.11887507421167	7.00522455365664e-15	924	372	Intron (ENST00000565334.5/1003, intron 1 of 9)	16	66366715	66404767	38053	1	1003	ENST00000649567.1	3794	ENSG00000179776	CDH5	cadherin 5	NA	NA	NA	NA	NA
chr19	39154795	39155647	853	*	peak_7103	1.98647819605264	7.24981849636499e-15	454	100	Promoter (1-2kb)	19	39156702	39173651	16950	1	10298	ENST00000599657.5	-1055	ENSG00000130669	PAK4	p21 (RAC1) activated kinase 4	NA	NA	NA	NA	NA
chr7	50772989	50773309	321	*	peak_13001	-1.34971383516778	7.97376446713704e-15	164	346	Intron (ENST00000335866.7/2887, intron 1 of 16)	7	50761658	50779570	17913	2	2887	ENST00000492265.1	6261	ENSG00000106070	GRB10	growth factor receptor bound protein 10	NA	NA	NA	NA	NA
chr8	138605657	138606319	663	*	peak_13885	-1.02026393486232	9.24385834893232e-15	562	970	Intron (ENST00000341807.8/169044, intron 32 of 38)	8	138607938	138620620	12683	2	169044	ENST00000487854.1	14301	ENSG00000169436	COL22A1	collagen type XXII alpha 1 chain	NA	NA	NA	NA	NA
chr1	1597507	1599189	1683	*	peak_4	1.11958209243188	9.81841410347677e-15	818	290	Promoter (<=1kb)	1	1598012	1600135	2124	2	643988	ENST00000422725.4	946	ENSG00000228594	FNDC10	fibronectin type III domain containing 10	NA	NA	NA	NA	NA
chr3	52253273	52254004	732	*	peak_10756	1.1951486732691	9.81841410347677e-15	674	236	Exon (ENST00000816808.1/ENST00000816808.1, exon 1 of 1)	3	52248961	52249790	830	1	132160	ENST00000443681.1	4312	ENSG00000164088	PPM1M	protein phosphatase, Mg2+/Mn2+ dependent 1M	NA	NA	NA	NA	NA
chr10	73876135	73877118	984	*	peak_1806	1.3813088579991	1.15965076919193e-14	818	300	Promoter (1-2kb)	10	73815015	73874591	59577	2	818	ENST00000680035.1	-1544	ENSG00000148660	CAMK2G	calcium/calmodulin dependent protein kinase II gamma	NA	NA	NA	NA	NA
chr2	120597340	120599206	1867	*	peak_8234	1.15197524380012	1.16254173898686e-14	1108	468	Exon (ENST00000800022.1/ENST00000800022.1, exon 1 of 2)	2	120552781	120558119	5339	2	105373585	ENST00000432474.2	-39221	NA	LOC105373585	uncharacterized LOC105373585	NA	NA	NA	NA	NA
chr17	74711148	74711793	646	*	peak_6258	1.06105039749844	1.20483246995459e-14	1018	446	Promoter (1-2kb)	17	74694317	74712923	18607	2	146722	ENST00000326165.11	1130	ENSG00000186074	CD300LF	CD300 molecule like family member f	NA	NA	NA	NA	NA
chr4	959047	961158	2112	*	peak_11268	1.09818692022392	1.3067190880257e-14	824	328	Promoter (1-2kb)	4	960615	962440	1826	2	1609	ENST00000515182.1	1282	ENSG00000145214	DGKQ	diacylglycerol kinase theta	NA	NA	NA	NA	NA
chr19	46372845	46374422	1578	*	peak_7228	1.0026020588234	1.38345467335451e-14	1334	444	Promoter (1-2kb)	19	46375604	46376703	1100	1	5536	ENST00000467902.2	-1182	ENSG00000011485	PPP5C	protein phosphatase 5 catalytic subunit	NA	NA	NA	NA	NA
chr1	4731498	4732917	1420	*	peak_31	1.1044830637804	1.47158593276938e-14	710	278	Exon (ENST00000658045.1/ENST00000658045.1, exon 2 of 2)	1	4711155	4712165	1011	1	55966	ENST00000466761.1	20343	ENSG00000196581	AJAP1	adherens junctions associated protein 1	NA	NA	NA	NA	NA
chr2	100440937	100441384	448	*	peak_8066	-1.39285458562668	1.51016358811462e-14	200	416	Distal Intergenic	2	100391860	100417668	25809	2	9486	ENST00000264249.8	-23269	ENSG00000115526	CHST10	carbohydrate sulfotransferase 10	NA	NA	NA	NA	NA
chr10	69516133	69518028	1896	*	peak_1663	1.08439754179314	1.67851644109885e-14	1638	754	Intron (ENST00000654329.1/23555, intron 1 of 2)	10	69510166	69544257	34092	1	23555	ENST00000654329.1	5967	ENSG00000099282	TSPAN15	tetraspanin 15	NA	NA	NA	NA	NA
chr12	11014781	11015361	581	*	peak_3126	-1.23050039781565	1.8259780170771e-14	338	560	Intron (ENST00000536668.2/100533464, intron 3 of 9)	12	11021619	11022620	1002	2	259294	ENST00000390673.2	7259	ENSG00000212124	TAS2R19	taste 2 receptor member 19	NA	NA	NA	NA	NA
chr3	45023377	45024075	699	*	peak_10570	-1.07649179993045	1.8698224382909e-14	508	866	Intron (ENST00000481405.1/7123, intron 2 of 2)	3	45026303	45036071	9769	1	7123	ENST00000296130.5	-2228	ENSG00000163815	CLEC3B	C-type lectin domain family 3 member B	NA	NA	NA	NA	NA
chr22	37052069	37054923	2855	*	peak_10034	1.00126152484853	1.99241191111628e-14	2174	828	Promoter (<=1kb)	22	37052170	37053195	1026	1	79734	ENST00000431531.1	0	ENSG00000100379	KCTD17	potassium channel tetramerization domain containing 17	NA	NA	NA	NA	NA
chr2	201135290	201135704	415	*	peak_8485	-1.3564218411469	2.03525194865901e-14	198	402	Intron (ENST00000443227.5/8837, intron 2 of 8)	2	201133030	201136414	3385	1	8837	ENST00000460961.1	2260	ENSG00000003402	CFLAR	CASP8 and FADD like apoptosis regulator	NA	NA	NA	NA	NA
