Geneid	Chr	Start	End	Strand	log2FoldChange	padj	countsa	countsb
peak_9227	chr20	53907025	53907487	.	-0.500707936170122	0.000367002013253733	580	542
peak_7617	chr2	24036166	24036536	.	-0.673534451537448	0.000367963102549405	212	314
peak_1043	chr1	178683686	178684353	.	-0.622746573261367	0.000368059699463438	292	380
peak_1490	chr10	44203695	44204291	.	-0.572722747931039	0.000368442849650359	784	1078
peak_2880	chr11	117919591	117920328	.	-0.551317643757751	0.000368789212566383	430	538
peak_4812	chr16	6828064	6828683	.	-0.652293406542299	0.000369045291338337	242	350
peak_13205	chr7	102272945	102274564	.	0.437595956885387	0.000369825156561952	1390	854
peak_5091	chr16	49391523	49392122	.	-0.591352591720358	0.000370647825742598	304	404
peak_7532	chr2	16608667	16609511	.	-0.434431540510484	0.000370890535220772	1048	992
peak_10891	chr3	122929582	122930647	.	0.461249891466434	0.000371411689457769	926	586
peak_11023	chr3	128567134	128568110	.	0.607515001994859	0.000371411689457769	652	374
peak_13932	chr8	139829342	139830977	.	-0.452760057240935	0.00037412647715006	1208	1430
peak_5116	chr16	51326248	51326842	.	-0.553222726073489	0.000374257958308042	386	506
peak_7234	chr19	47183177	47183446	.	-0.670022969155503	0.000374436340637901	186	254
peak_13311	chr8	9926149	9926579	.	-0.762840403938618	0.000374436340637901	242	296
peak_4039	chr14	74364184	74364924	.	0.495729892803566	0.000374674985813345	850	514
peak_7739	chr2	30717301	30717596	.	-0.741425621818536	0.000375436247298023	168	214
peak_10692	chr3	50226801	50227701	.	0.598934911862111	0.000377438693035316	1702	798
peak_553	chr1	41751359	41752574	.	0.419887902053961	0.000378931900638324	1114	682
peak_10316	chr22_KI270735v1_random	31763	32405	.	-0.649567290173425	0.000380011993595037	352	546
peak_771	chr1	95316204	95316767	.	-0.584955196821563	0.000381612580605916	412	556
peak_1247	chr1	224092720	224092981	.	-0.971151771663219	0.000382197532897684	78	154
peak_14760	chrX	64204724	64206395	.	0.52012453327288	0.000383283106511285	1234	644
peak_3100	chr12	7155804	7157068	.	0.437405920951438	0.000383944862837111	1750	1030
peak_13581	chr8	87881189	87881394	.	-0.910419235440823	0.00038526053157043	112	204
peak_8090	chr2	102279063	102279369	.	-0.759809208937816	0.000385775227812526	174	258
peak_13101	chr7	72544612	72544884	.	-0.723823391290118	0.00038884191624169	174	226
peak_5444	chr16	88329545	88331026	.	0.377837809570155	0.000390772007643186	1502	882
peak_6632	chr18	13556214	13557370	.	-0.603290555450556	0.000392134149132097	564	902
peak_8848	chr20	13231144	13231748	.	-0.488224110398115	0.000394097068056328	462	504
peak_4760	chr16	3843110	3843679	.	-0.703306991580114	0.000394414697765832	236	342
peak_5507	chr17	4229615	4229960	.	-0.745420328601028	0.000396479032115598	192	250
peak_11496	chr4	103078866	103079303	.	-0.824708411589597	0.000396773380189226	160	274
peak_11019	chr3	128447005	128448161	.	0.586530460208278	0.000396904681672069	630	390
peak_10671	chr3	49636371	49637602	.	0.399620129786118	0.000397094428336182	1234	744
peak_5386	chr16	85610030	85612543	.	0.520718198091286	0.000397544275225587	2460	1114
peak_8058	chr2	99337110	99338401	.	0.42209548992123	0.000398922070749677	1414	754
peak_4715	chr16	1964574	1966231	.	0.410456652008309	0.00039974017666905	2530	1464
peak_3506	chr12	123071318	123071734	.	0.562822444607577	0.000399946368021943	474	256
peak_10453	chr3	14506514	14507971	.	0.500344875919603	0.000400220579296842	1378	728
peak_10910	chr3	124401932	124402403	.	-0.69203559788826	0.000400231888760012	228	348
peak_940	chr1	153967134	153968091	.	0.416454818688362	0.000400896317311119	1428	778
peak_3818	chr13	114124929	114125474	.	-0.520623609419358	0.000402055784568847	462	556
peak_4455	chr15	74430473	74431401	.	0.601291277482232	0.000402093341947831	456	270
peak_5025	chr16	29747003	29747341	.	-0.688752757655552	0.000402093341947831	286	320
peak_36	chr1	4877460	4877917	.	-0.758620380390586	0.000403458684424849	162	264
peak_11789	chr5	109900916	109901423	.	-0.699320530163978	0.000406623520324645	210	312
peak_14674	chr9	134850137	134851103	.	-0.564795528066333	0.000406623520324645	414	502
peak_13682	chr8	122920505	122921013	.	-0.436963684355099	0.000407543473241822	804	860
peak_131	chr1	14939238	14940217	.	0.552867985002941	0.000408729813910403	570	342
peak_4411	chr15	69719011	69719302	.	-0.745300936060843	0.000408788407117826	200	260
peak_13530	chr8	54223759	54224080	.	-0.809707217619202	0.000410392992507145	120	206
peak_4253	chr15	40451579	40452624	.	0.592274426767112	0.000413604255047929	770	484
peak_13755	chr8	130588215	130588581	.	-0.920461811209136	0.000413604255047929	196	368
peak_8925	chr20	24142156	24142527	.	-0.84608649827448	0.000413825279069669	164	302
peak_13632	chr8	106550068	106550787	.	-0.508126197559668	0.000414011529589979	474	604
peak_12014	chr5	149072925	149073572	.	-0.591967973435592	0.000414388334359499	472	616
peak_12306	chr6	34030923	34033645	.	0.377833517051387	0.000416216528402902	2372	1558
peak_1091	chr1	185483585	185483933	.	-0.578807994541026	0.000416941392113041	296	358
peak_13433	chr8	29642273	29642562	.	-0.573473984053039	0.000417883678788714	308	376
peak_1346	chr10	12041823	12043495	.	0.470190358562714	0.000418630247122316	1160	562
peak_5120	chr16	53142859	53143239	.	-0.805273485928806	0.000419582311689719	120	202
peak_12857	chr7	30750921	30753265	.	0.395089786314174	0.00042061770787059	1630	1062
peak_1810	chr10	75048662	75049105	.	-0.601118790697974	0.000421804532444105	324	424
peak_557	chr1	41883180	41883787	.	0.586522764234986	0.0004223830445313	626	342
peak_14387	chr9	65455726	65456343	.	0.617592114430393	0.0004223830445313	496	320
peak_14158	chr8	142622086	142622969	.	0.473723375109161	0.00042320575028509	1502	832
peak_3258	chr12	49304112	49304534	.	-0.584472958753821	0.000424532784665621	288	362
peak_9019	chr20	33719653	33720835	.	0.522175329531738	0.000425754356858378	1592	1062
peak_14422	chr9	85740977	85742556	.	0.441917579948914	0.000425754356858378	1502	770
peak_1383	chr10	25877792	25878401	.	-0.747287194415535	0.000427476287487459	210	378
peak_5982	chr17	56737575	56738122	.	0.488116466762877	0.000428446954367625	620	344
peak_10724	chr3	50548825	50549976	.	0.384549331124162	0.000428446954367625	1706	930
peak_10514	chr3	38625840	38626815	.	0.407839348598677	0.000433293907535119	1170	734
peak_3344	chr12	65757079	65757548	.	-0.596160928256185	0.00043432076206914	292	398
peak_11185	chr3	186207595	186207864	.	-0.947603112250167	0.000434615611698955	114	224
peak_10327	chr3	5012885	5013757	.	0.501042483661974	0.000436014646918233	864	494
peak_10172	chr22	43643283	43643847	.	-0.560818596304182	0.000437113613789988	420	580
peak_11360	chr4	9152136	9154104	.	0.685696987115492	0.000437702564699919	2520	1062
peak_4745	chr16	3087797	3088824	.	0.461821416590265	0.000438575627283156	786	436
peak_3125	chr12	10153392	10154359	.	0.495106010609253	0.000438724540991767	1196	596
peak_14106	chr8	142209947	142210948	.	0.442223037252162	0.000439467135180789	1730	936
peak_363	chr1	30648594	30649746	.	0.44083942353034	0.000441686266953589	1206	788
peak_728	chr1	65210851	65211102	.	-0.905027960796453	0.000441879416934857	136	232
peak_8493	chr2	204126802	204127141	.	-0.70715418148666	0.000444191516375445	190	244
peak_14136	chr8	142445399	142447005	.	-0.590320481548388	0.00044563194849274	1298	2086
peak_12460	chr6	73722685	73722990	.	-0.729330961963015	0.000447061650876139	220	370
peak_3161	chr12	19031121	19031346	.	-0.776335001018732	0.00044714573300556	146	192
peak_10926	chr3	126006959	126009067	.	0.3596603675783	0.00044714573300556	1950	1216
peak_3369	chr12	103505344	103505908	.	-0.525489192315189	0.000447637345020409	378	438
peak_8864	chr20	17881825	17883546	.	0.408293335322673	0.000447895778909664	1690	964
peak_12941	chr7	44971095	44972141	.	0.424341721283582	0.000448069760581523	1280	808
peak_2016	chr10	98323161	98323781	.	-0.610904188715103	0.000448160475993657	354	476
peak_4239	chr15	39031210	39031465	.	-0.88840346437228	0.000451113742343287	96	176
peak_8193	chr2	119117347	119118146	.	0.577229592386936	0.000453479168840781	662	360
peak_6135	chr17	68318312	68318706	.	-0.525260417110446	0.000453749419649767	458	544
peak_4550	chr15	83010958	83012225	.	0.379367687196028	0.000455428542863387	1732	962
peak_14267	chr8	144788110	144788795	.	0.469252982135216	0.000455428542863387	1348	868
peak_9830	chr22	23857648	23858582	.	0.486019303737138	0.000456909976984994	1532	776
peak_6191	chr17	73603713	73604976	.	0.411845094703853	0.000456965134659611	1400	828
peak_7185	chr19	43077848	43078231	.	-0.648384077266111	0.00045700394344486	304	326
peak_4577	chr15	88073220	88073593	.	-0.60273138153272	0.000457057730720227	300	402
peak_663	chr1	53465004	53466246	.	0.624345000628729	0.000459709701759639	568	390
peak_13087	chr7	69246649	69247210	.	-0.516468079429542	0.000461582241181533	484	516
peak_9446	chr21	29162855	29163099	.	-0.607348513045991	0.000462073340890944	296	428
peak_6157	chr17	72238648	72239809	.	-0.542688820520783	0.000462716180175346	740	1058
peak_10044	chr22	37303753	37304908	.	0.469757599064998	0.000463039656977287	1138	566
peak_10100	chr22	39501942	39502884	.	0.588128786473804	0.000463039656977287	912	418
peak_64	chr1	7707559	7708114	.	-0.531194753621388	0.00046344348789815	396	480
peak_3623	chr12	131454613	131455688	.	0.402188375101807	0.00046367841424012	1438	812
peak_13687	chr8	123273308	123275493	.	0.551286122012375	0.00046367841424012	6728	2812
peak_10922	chr3	125714378	125714874	.	-0.838660031843842	0.000464280468639032	278	506
peak_13457	chr8	37603933	37604254	.	-0.929173404725549	0.000465165140557267	104	196
peak_12189	chr6	439767	440047	.	-0.789003822022632	0.000467096485058206	122	164
peak_125	chr1	13809576	13810156	.	-0.781829105742203	0.000468377420145399	190	344
peak_11495	chr4	103075353	103075826	.	-0.833134031855288	0.000468836406650837	218	378
peak_10848	chr3	101179574	101180041	.	-0.586284440352181	0.00047117391316437	312	384
peak_3023	chr12	3224133	3226265	.	0.322815586671105	0.000471247059199883	3336	1894
peak_6937	chr19	27865971	27866815	.	0.760628554390427	0.000471704895782007	786	474
peak_9593	chr21	45944197	45944992	.	0.483228715364313	0.000472133596874741	744	420
peak_2443	chr11	43920449	43921154	.	-0.451831268645221	0.000472567692314482	742	866
peak_8743	chr2	240849100	240849666	.	-0.657913069869998	0.000472567692314482	230	282
peak_14288	chr9	27530826	27531239	.	-0.786803966436168	0.000472567692314482	232	432
peak_13056	chr7	64611008	64612121	.	-0.477529116496807	0.000473778230192976	724	860
peak_11518	chr4	128711540	128711826	.	-0.788693672408235	0.000473783296537636	138	188
peak_14551	chr9	100377059	100377315	.	-1.01117609133701	0.000474750874404377	100	172
peak_11734	chr5	56974171	56974567	.	-0.735812933202856	0.000474801394429321	204	354
peak_4650	chr15	101105026	101105349	.	-0.556739132434781	0.000475138703074371	332	394
peak_11109	chr3	146543827	146545003	.	0.413399503562631	0.000475138703074371	1180	726
peak_10043	chr22	37266630	37267380	.	0.471741163245771	0.000475293099185943	728	384
peak_12274	chr6	31224525	31224958	.	-0.593076152421574	0.000475293099185943	332	378
peak_632	chr1	47776383	47777252	.	0.55705123225689	0.000476934785170532	550	328
peak_11283	chr4	2262086	2263031	.	0.576536055494113	0.000476934785170532	1462	742
peak_12436	chr6	48563490	48563804	.	-0.770849806553953	0.000476934785170532	164	284
peak_6887	chr19	13050597	13051900	.	0.416773795094561	0.000480686820984094	1090	572
peak_11438	chr4	56330776	56331074	.	-0.764647202561438	0.000480686820984094	142	208
peak_6573	chr18	8563733	8564263	.	-0.580376728651046	0.000482950428714438	468	588
peak_13023	chr7	55132619	55134331	.	0.408277081255857	0.000484601786423891	2338	1364
peak_508	chr1	40039589	40041317	.	0.590092074760255	0.000488024724328013	2994	1360
peak_13667	chr8	121556091	121556401	.	-0.730982585997676	0.000488878615055431	280	498
peak_3991	chr14	69848992	69849488	.	-0.491709435884219	0.00048937841506215	474	510
peak_1361	chr10	17955979	17956624	.	-0.619124702228852	0.000489929681041125	280	384
peak_3393	chr12	108485249	108485647	.	-0.898601004532564	0.000491083395701771	102	180
peak_3732	chr13	67912423	67913358	.	-0.957392055581766	0.000491083395701771	212	410
peak_1628	chr10	50704811	50704925	.	-0.946738781729753	0.000492490323719329	72	112
peak_12820	chr7	7178911	7179327	.	-0.656075581462073	0.000493807321136215	282	446
peak_14075	chr8	141978987	141981693	.	0.350548839816032	0.00049418851681232	4678	2708
peak_5366	chr16	84687581	84687983	.	-0.567813290832614	0.000496716287020614	330	392
peak_12372	chr6	40455134	40455511	.	-0.716440047252969	0.000498958407368416	156	232
peak_2912	chr11	125245078	125245506	.	-0.666344443227454	0.000499134613639554	230	312
peak_3740	chr13	95349291	95349676	.	-0.811455260134078	0.000500674100283869	196	224
peak_4399	chr15	68685414	68685650	.	-0.717829329934194	0.000503346213508729	154	208
peak_13789	chr8	132903505	132903851	.	-0.46330795601105	0.000505197724739885	546	614
peak_801	chr1	110105124	110107295	.	0.336107818115878	0.000505469498359972	2550	1588
peak_6216	chr17	74196402	74197379	.	0.392851176893767	0.00050565012736745	1854	1074
peak_2502	chr11	57520090	57520484	.	-0.747540105121437	0.000506310579006865	138	192
peak_1313	chr1	241413478	241413958	.	-0.590993074366946	0.000506403013556326	270	336
peak_3738	chr13	95123562	95124187	.	-0.553187226143751	0.000507685360743785	298	344
peak_7040	chr19	33686523	33687452	.	0.465967598138161	0.000508501166530999	1126	578
peak_1103	chr1	201099141	201099644	.	0.529838344213675	0.000509916521173017	622	344
peak_1251	chr1	224759672	224760055	.	-0.731799806804058	0.000510409692855288	186	292
peak_3619	chr12	131407087	131409008	.	0.367605193419388	0.000511550609536334	2148	1376
peak_11504	chr4	114922007	114922435	.	-0.62710412201724	0.000513385969616626	296	370
peak_7484	chr2	11374448	11375102	.	0.481030474806357	0.000514917977482877	1354	646
peak_513	chr1	40640607	40641214	.	-0.578013533875	0.000514924361740308	442	636
peak_10755	chr3	52183774	52185680	.	0.385221355187086	0.000515274888357322	2010	1192
peak_10333	chr3	6955518	6955911	.	-0.657303588409849	0.000515721376424424	242	324
peak_12966	chr7	46229488	46229779	.	-0.764569797040441	0.000521413989279082	176	268
peak_11596	chr5	2574349	2575015	.	-0.676822557625518	0.000522763313885613	296	416
peak_13655	chr8	119578940	119579548	.	-0.565907942580885	0.000522763313885613	442	614
peak_2370	chr11	15745265	15745668	.	-0.63813650888214	0.000524084929820707	212	250
peak_13298	chr7	159117171	159117960	.	-0.514906713026435	0.000526870046061544	484	574
peak_13635	chr8	109977979	109978209	.	-0.73048116530709	0.00053130897644832	210	360
peak_11793	chr5	112172858	112173438	.	-0.731485942858195	0.000532638152359444	244	470
peak_411	chr1	34738563	34740099	.	0.463275565016426	0.000534038315584168	1068	670
peak_3382	chr12	107436141	107436703	.	-0.561792684967284	0.000534038315584168	314	408
peak_11693	chr5	37696375	37696868	.	-0.716729531765225	0.000534038315584168	242	398
peak_1243	chr1	223312809	223313468	.	-0.687927643189631	0.000534774619413407	206	300
peak_8739	chr2	240729994	240731007	.	0.47189342187219	0.000534774619413407	1044	616
peak_8590	chr2	231590492	231591075	.	0.481344044207819	0.000537107007461197	706	424
peak_7166	chr19	42206236	42208425	.	0.346083433469974	0.000537650385398284	2396	1464
peak_5774	chr17	42017269	42018256	.	0.453646330218159	0.000539833811521503	1140	716
peak_7297	chr19	54272692	54272970	.	-0.864887739616594	0.000543459239543429	94	132
peak_8752	chr2	240997776	240998651	.	0.507797107113562	0.000543459239543429	1110	550
peak_10839	chr3	88988980	88989268	.	-0.705400406775437	0.000544176783109833	170	246
peak_10614	chr3	46996831	46998752	.	0.454328891611389	0.000544409765930439	2764	1374
peak_2976	chr12	1799825	1802329	.	0.377169939889902	0.000545401669251591	3418	1918
peak_13070	chr7	66432181	66432574	.	-0.743176759684636	0.000547707282032797	204	318
peak_913	chr1	152545410	152547239	.	0.620307871532758	0.000550006765357729	826	510
peak_10156	chr22	43007281	43008094	.	0.517598446375581	0.000552280059391793	622	378
peak_10174	chr22	43828667	43829858	.	0.40290948766956	0.000552542522559491	1124	636
peak_4919	chr16	16188551	16189420	.	0.568152272169075	0.000555629599580582	640	376
peak_2680	chr11	69021808	69022688	.	-0.45477579666159	0.000556113097447154	696	720
peak_3375	chr12	104670762	104671300	.	-0.602380716873141	0.00055677722169744	278	336
peak_10759	chr3	52364527	52366796	.	0.494725774670868	0.000557654984023032	1244	720
peak_13538	chr8	57128105	57128377	.	-0.783028949109872	0.000559293933768296	124	178
peak_5800	chr17	44350567	44351848	.	0.394945037388723	0.000559360430988615	1360	782
peak_11116	chr3	150653367	150653715	.	-0.689607229388583	0.000559360430988615	160	230
peak_7035	chr19	33402439	33403984	.	0.3906262267323	0.000562033079787839	1602	870
peak_526	chr1	41321911	41322611	.	0.447445223522268	0.000563919916802859	1004	510
peak_2340	chr11	10309276	10309773	.	-0.452223559008048	0.000563919916802859	612	584
peak_2161	chr10	121414378	121414693	.	-0.696857971296412	0.000564041038436865	164	204
peak_6391	chr17	79722990	79723525	.	-0.755452975121815	0.00056430473568885	242	462
peak_9648	chr22	19607901	19608464	.	0.5935263981111	0.00056430473568885	598	368
