seqnames	start	end	width	strand	V4	V5	V6	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	ENSEMBL	SYMBOL	GENENAME	PeakID	log2FoldChange	padj
chr7	43856545	43857494	950	*	peak_31050	-1.12775734217263	1.1126054193595e-15	Distal Intergenic	7	43866778	43869149	2372	2	64951	ENST00000483330.1	11655	ENSG00000062582	MRPS24	mitochondrial ribosomal protein S24	NA	NA	NA
chr8	118341020	118341362	343	*	peak_32663	-1.2496920133294	1.20145945966811e-15	Exon (ENST00000819252.1/401474, exon 2 of 2)	8	118340934	118356862	15929	2	401474	ENST00000819252.1	15500	ENSG00000177570	SAMD12	sterile alpha motif domain containing 12	NA	NA	NA
chr22	28348874	28349250	377	*	peak_23732	-1.42070960938594	1.22796348715064e-15	Intron (ENST00000397906.7/23331, intron 2 of 22)	22	27978014	28306645	328632	2	23331	ENST00000612946.4	-42229	ENSG00000100154	TTC28	tetratricopeptide repeat domain 28	NA	NA	NA
chr3	117509798	117510338	541	*	peak_26256	-1.50665914063313	1.22972491522506e-15	Intron (ENST00000717962.1/4045, intron 2 of 6)	3	117513196	117516519	3324	1	105374056	ENST00000797242.1	-2858	NA	LOC105374056	uncharacterized LOC105374056	NA	NA	NA
chr8	126453256	126454369	1114	*	peak_32792	-1.12915769762137	1.24259737808933e-15	Distal Intergenic	8	126506326	126522360	16035	1	105375750	ENST00000664111.1	-51957	ENSG00000253530	LOC105375750	uncharacterized LOC105375750	NA	NA	NA
chr2	104384557	104385298	742	*	peak_19511	-1.16738620373007	1.26411816714931e-15	Intron (ENST00000759617.1/ENST00000759617.1, intron 1 of 1)	2	104406374	104416783	10410	1	124908058	ENST00000759618.1	-21076	ENSG00000227157	LOC124908058	uncharacterized LOC124908058	NA	NA	NA
chr18	11272439	11272874	436	*	peak_16174	-1.23914970512296	1.299807179701e-15	Distal Intergenic	18	11316751	11323517	6767	2	105371993	ENST00000765734.1	50643	ENSG00000267051	LOC105371993	uncharacterized LOC105371993	NA	NA	NA
chr12	107008642	107009030	389	*	peak_8328	-1.65110948939993	1.30077146493861e-15	Intron (ENST00000008527.10/1407, intron 2 of 12)	12	106999789	107001851	2063	2	1407	ENST00000546722.1	-6791	ENSG00000008405	CRY1	cryptochrome circadian regulator 1	NA	NA	NA
chr2	16221182	16222324	1143	*	peak_18333	-1.14608474196266	1.31388577268457e-15	Distal Intergenic	2	16201548	16204973	3426	2	105373443	ENST00000725285.1	-16209	ENSG00000294705	LOC105373443	uncharacterized LOC105373443	NA	NA	NA
chr8	57519051	57519379	329	*	peak_32439	-1.48093417616123	1.47274605363427e-15	Intron (ENST00000520881.2/105375855, intron 2 of 2)	8	57492914	57592596	99683	1	105375855	ENST00000796110.1	26137	NA	LOC105375855	uncharacterized LOC105375855	NA	NA	NA
chr2	198404273	198404780	508	*	peak_20301	-1.56457209429103	1.53676135045062e-15	Intron (ENST00000472193.1/105373830, intron 3 of 4)	2	198373918	198375490	1573	2	101927619	ENST00000659638.1	-28783	ENSG00000236653	LINC01923	long intergenic non-protein coding RNA 1923	NA	NA	NA
chr18	12638217	12638867	651	*	peak_16219	-1.2766085458995	1.57265069801084e-15	Promoter (1-2kb)	18	12449506	12636340	186835	2	56907	ENST00000440472.6	-1877	ENSG00000134278	SPIRE1	spire type actin nucleation factor 1	NA	NA	NA
chr6	158019841	158020846	1006	*	peak_30254	-1.1255232778968	1.59630618732305e-15	Intron (ENST00000355585.9/8871, intron 2 of 26)	6	158017465	158033532	16068	1	8871	ENST00000449320.2	2376	ENSG00000078269	SYNJ2	synaptojanin 2	NA	NA	NA
chr17	72264764	72265516	753	*	peak_15115	-1.17826839678311	1.62868337790544e-15	Intron (ENST00000715416.1/100499467, intron 4 of 4)	17	72219946	72237203	17258	2	124900392	ENST00000623935.1	-27561	NA	LOC124900392	uncharacterized LOC124900392	NA	NA	NA
chr5	67431192	67431583	392	*	peak_28323	-1.7934798738453	1.66482524099266e-15	Intron (ENST00000503106.5/ENST00000503106.5, intron 1 of 3)	5	67457621	67801209	343589	1	101928858	ENST00000668508.1	-26038	ENSG00000249364	LINC02997	long intergenic non-protein coding RNA 2997	NA	NA	NA
chr6	30263754	30264465	712	*	peak_29490	-1.04656142698455	1.67059106850224e-15	Exon (ENST00000463348.6/3139, exon 7 of 7)	6	30234039	30260698	26660	2	414778	ENST00000844466.1	-3056	ENSG00000235727	HCG17	HLA complex group 17	NA	NA	NA
chr5	114344438	114344717	280	*	peak_28421	-1.98281038717792	1.71021385038624e-15	Intron (ENST00000512097.10/3781, intron 4 of 12)	5	114362070	114496496	134427	1	3781	ENST00000673685.1	-17353	ENSG00000080709	KCNN2	potassium calcium-activated channel subfamily N member 2	NA	NA	NA
chr15	98903394	98903949	556	*	peak_11399	-1.47512022597527	1.73642510026452e-15	Intron (ENST00000649865.1/3480, intron 5 of 20)	15	98900610	98913114	12505	1	3480	ENST00000559582.1	2784	ENSG00000140443	IGF1R	insulin like growth factor 1 receptor	NA	NA	NA
chr6	36658093	36658471	379	*	peak_29723	-1.32328089312346	1.87361237687249e-15	Intron (ENST00000778909.1/ENST00000778909.1, intron 1 of 2)	6	36673621	36675126	1506	2	101154753	ENST00000629595.1	16655	ENSG00000281450	PANDAR	promoter of CDKN1A antisense DNA damage activated RNA	NA	NA	NA
chr6	89768228	89768675	448	*	peak_30054	-1.63140292904903	1.8843173021847e-15	Intron (ENST00000369393.8/23195, intron 15 of 101)	6	89729707	89733409	3703	2	23195	ENST00000700653.1	-34819	ENSG00000112159	MDN1	midasin AAA ATPase 1	NA	NA	NA
chr19	39637803	39638594	792	*	peak_17404	-1.01552100452948	1.91246737360152e-15	Promoter (<=1kb)	19	39638685	39642401	3717	1	100129935	ENST00000594263.5	-91	ENSG00000290598	LOC100129935	galectin 14 pseudogene	NA	NA	NA
chr4	56773165	56773627	463	*	peak_27666	-1.15898692777504	1.93256270228551e-15	Distal Intergenic	4	56809860	56811796	1937	2	6691	ENST00000509707.1	38169	ENSG00000128040	SPINK2	serine peptidase inhibitor Kazal type 2	NA	NA	NA
chr11	50201233	50201789	557	*	peak_6196	-1.48986616833193	1.98402973037465e-15	Intron (ENST00000742786.1/124902811, intron 1 of 1)	11	50184250	50208794	24545	1	124902811	ENST00000661660.1	16983	NA	LOC124902811	uncharacterized LOC124902811	NA	NA	NA
chr3	114319527	114319806	280	*	peak_26247	-1.86541785778765	2.04905672501408e-15	3' UTR	3	114316475	114316569	95	2	693153	ENST00000385036.1	-2958	ENSG00000284134	MIR568	microRNA 568	NA	NA	NA
chr8	117843137	117843484	348	*	peak_32657	-1.28603530022036	2.24413153483015e-15	Intron (ENST00000378204.7/2131, intron 1 of 10)	8	117799587	117806902	7316	2	2131	ENST00000684443.1	-36235	ENSG00000182197	EXT1	exostosin glycosyltransferase 1	NA	NA	NA
chr8	86760763	86761173	411	*	peak_32520	-1.33978137548669	2.26604717064351e-15	Promoter (1-2kb)	8	86762769	86772487	9719	1	107986895	ENST00000805696.1	-1596	NA	CNGB3-AS1	CNGB3 antisense RNA 1	NA	NA	NA
chr18	79326320	79326942	623	*	peak_16562	-1.21614955937421	2.34140297399202e-15	Intron (ENST00000426216.6/374868, intron 15 of 29)	18	79336626	79345486	8861	1	374868	ENST00000588895.1	-9684	ENSG00000166377	ATP9B	ATPase phospholipid transporting 9B (putative)	NA	NA	NA
chr2	102664432	102664774	343	*	peak_19507	-1.21182729601447	2.36219714820295e-15	Intron (ENST00000233969.3/6549, intron 2 of 11)	2	102684298	102686768	2471	1	6549	ENST00000467657.1	-19524	ENSG00000115616	SLC9A2	solute carrier family 9 member A2	NA	NA	NA
chr22	26336666	26337185	520	*	peak_23645	-1.3642953729598	2.36856248500133e-15	Intron (ENST00000248933.11/23544, intron 9 of 16)	22	26347789	26351456	3668	1	23544	ENST00000483291.1	-10604	ENSG00000100095	SEZ6L	seizure related 6 homolog like	NA	NA	NA
chr2	119387707	119388116	410	*	peak_19716	-1.02295287779086	2.51049226178248e-15	Distal Intergenic	2	119370217	119372500	2284	1	1622	ENST00000475783.1	17490	ENSG00000155368	DBI	diazepam binding inhibitor, acyl-CoA binding protein	NA	NA	NA
chr2	31297710	31298307	598	*	peak_18763	-1.0504170943899	2.51227562236105e-15	Distal Intergenic	2	31234152	31269451	35300	1	30845	ENST00000322054.10	63558	ENSG00000013016	EHD3	EH domain containing 3	NA	NA	NA
chr10	24532304	24532826	523	*	peak_3585	-1.50236545666288	2.67282999094739e-15	Promoter (<=1kb)	10	24533212	24543980	10769	1	56243	ENST00000635163.1	-386	ENSG00000120549	KIAA1217	KIAA1217	NA	NA	NA
chr5	36887609	36887869	261	*	peak_28206	-1.75756929639869	2.79850403207366e-15	Intron (ENST00000282516.13/25836, intron 1 of 46)	5	36876841	37065394	188554	1	25836	ENST00000652901.1	10768	ENSG00000164190	NIPBL	NIPBL cohesin loading factor	NA	NA	NA
chr3	46429714	46430143	430	*	peak_25549	-1.40325485712594	2.81230371436434e-15	Intron (ENST00000740905.1/ENST00000740905.1, intron 1 of 1)	3	46416524	46423591	7068	2	105377068	ENST00000635852.1	-6123	ENSG00000283646	LINC02009	long intergenic non-protein coding RNA 2009	NA	NA	NA
chrX	101859129	101860080	952	*	peak_35299	-1.12329796068297	2.85637840721648e-15	Promoter (1-2kb)	23	101832112	101857577	25466	2	55998	ENST00000493509.5	-1552	ENSG00000290798	NXF5	nuclear RNA export factor 5	NA	NA	NA
chr8	53221812	53222359	548	*	peak_32411	-1.35691910462661	2.88473315354973e-15	Intron (ENST00000524425.1/105375836, intron 2 of 2)	8	53229203	53238732	9530	2	4986	ENST00000524278.5	16373	ENSG00000082556	OPRK1	opioid receptor kappa 1	NA	NA	NA
chr6	148311964	148312506	543	*	peak_30172	-1.37289444821921	2.97813711546727e-15	Intron (ENST00000367469.5/23328, intron 1 of 3)	6	148342838	148552044	209207	1	23328	ENST00000367467.8	-30332	ENSG00000111961	SASH1	SAM and SH3 domain containing 1	NA	NA	NA
chr5	157870729	157871144	416	*	peak_29074	-1.29116470639792	3.11716366526017e-15	Distal Intergenic	5	157785747	157859145	73399	2	9685	ENST00000411809.7	-11584	ENSG00000113282	CLINT1	clathrin interactor 1	NA	NA	NA
chr8	108606810	108607260	451	*	peak_32630	-1.42002280848473	3.15694105139097e-15	Exon (ENST00000518838.1/157753, exon 4 of 4)	8	108473851	108486918	13068	1	9694	ENST00000519450.2	132959	ENSG00000104412	EMC2	ER membrane protein complex subunit 2	NA	NA	NA
chr4	38591997	38592560	564	*	peak_27593	-1.16391218574325	3.20942262946992e-15	Distal Intergenic	4	38594519	38606016	11498	2	79667	ENST00000767120.1	13456	NA	KLF3-AS1	KLF3 antisense RNA 1	NA	NA	NA
chr12	27367144	27367461	318	*	peak_7873	-1.84364870357381	3.25776059345457e-15	Promoter (<=1kb)	12	27368295	27420725	52431	1	56938	ENST00000457040.6	-834	ENSG00000029153	BMAL2	basic helix-loop-helix ARNT like 2	NA	NA	NA
chr17	33267095	33267593	499	*	peak_14068	-1.31359450353008	3.36532616229388e-15	Intron (ENST00000751181.1/ENST00000751181.1, intron 2 of 2)	17	33111941	33291107	179167	2	40	ENST00000579816.1	23514	ENSG00000108684	ASIC2	acid sensing ion channel subunit 2	NA	NA	NA
chr9	92022009	92022397	389	*	peak_34286	-1.69473362876436	3.47466337669847e-15	Intron (ENST00000643599.1/10558, intron 13 of 15)	9	92032354	92038458	6105	2	10558	ENST00000469778.1	16061	ENSG00000090054	SPTLC1	serine palmitoyltransferase long chain base subunit 1	NA	NA	NA
chr15	69690306	69691043	738	*	peak_10759	-1.27483326530554	3.50261562426047e-15	Promoter (1-2kb)	15	69692510	69695750	3241	1	104472713	ENST00000674248.1	-1467	ENSG00000245750	PCAT29	prostate cancer associated transcript 29	NA	NA	NA
chr3	57579836	57580093	258	*	peak_26084	-1.74784211024576	3.5070541736144e-15	Intron (ENST00000715954.1/201626, intron 2 of 2)	3	57575548	57597198	21651	2	378	ENST00000483848.5	17105	ENSG00000168374	ARF4	ARF GTPase 4	NA	NA	NA
chr2	54318934	54319263	330	*	peak_18966	-1.50051365058691	3.53013282880401e-15	Distal Intergenic	2	54330034	54360350	30317	1	129852	ENST00000486488.5	-10771	ENSG00000177994	CIMIP6	ciliary microtubule inner protein 6	NA	NA	NA
chr14	61313477	61313961	485	*	peak_9524	-1.35665078723123	3.58506084911959e-15	Intron (ENST00000555185.5/5583, intron 1 of 3)	14	61321579	61550976	229398	1	5583	ENST00000332981.11	-7618	ENSG00000027075	PRKCH	protein kinase C eta	NA	NA	NA
chr3	10719297	10719923	627	*	peak_25024	-1.35578764878787	3.62861122643593e-15	Distal Intergenic	3	10328008	10708007	380000	2	491	ENST00000646379.1	-11290	ENSG00000157087	ATP2B2	ATPase plasma membrane Ca2+ transporting 2	NA	NA	NA
chr12	9644914	9645444	531	*	peak_7766	-1.29172918627016	3.70287513960043e-15	Promoter (<=1kb)	12	9645265	9657292	12028	1	374443	ENST00000803959.1	0	ENSG00000284634	LOC374443	C-type lectin domain family 2 member D pseudogene	NA	NA	NA
chr2	108556345	108556951	607	*	peak_19545	-1.34983025662945	3.75859526063703e-15	Intron (ENST00000695516.1/3987, intron 1 of 9)	2	108570704	108684247	113544	1	3987	ENST00000695518.1	-13753	ENSG00000169756	LIMS1	LIM zinc finger domain containing 1	NA	NA	NA
chr1	147736929	147737210	282	*	peak_2465	-1.77449037952512	4.08592675825657e-15	Promoter (1-2kb)	1	147698699	147738753	40055	2	105371230	ENST00000721954.1	1543	NA	LOC105371230	uncharacterized LOC105371230	NA	NA	NA
chr8	118441662	118442092	431	*	peak_32665	-1.75359473614614	4.30122336621315e-15	Promoter (1-2kb)	8	118197306	118439861	242556	2	401474	ENST00000453675.7	-1801	ENSG00000177570	SAMD12	sterile alpha motif domain containing 12	NA	NA	NA
chr20	59228093	59228371	279	*	peak_22172	-1.63165225727753	4.4475729287537e-15	Intron (ENST00000637017.1/128611, intron 6 of 7)	20	59163821	59259113	95293	1	128611	ENST00000371030.4	64272	ENSG00000124203	ZNF831	zinc finger protein 831	NA	NA	NA
chr8	102946001	102946531	531	*	peak_32612	-1.20382939244623	4.54557825354253e-15	Intron (ENST00000659614.1/100506753, intron 4 of 5)	8	102941623	102977876	36254	1	100506753	ENST00000519648.1	4378	NA	MAILR	macrophage interferon regulatory lncRNA	NA	NA	NA
chr12	125905805	125906375	571	*	peak_8687	-1.52066905919684	4.97352488531332e-15	Distal Intergenic	12	125859158	125869773	10616	2	124903047	ENST00000834534.1	-36032	NA	LOC124903047	uncharacterized LOC124903047	NA	NA	NA
chr17	72734542	72735142	601	*	peak_15144	-1.17321448557341	5.09072254267065e-15	Intron (ENST00000255559.8/201266, intron 7 of 9)	17	72647109	72725614	78506	2	201266	ENST00000579988.1	-8928	ENSG00000133195	SLC39A11	solute carrier family 39 member 11	NA	NA	NA
chr3	71074425	71074742	318	*	peak_26142	-1.53399365734683	5.19597461525931e-15	Intron (ENST00000318789.11/27086, intron 7 of 20)	3	71041528	71065687	24160	2	27086	ENST00000497553.4	-8738	ENSG00000114861	FOXP1	forkhead box P1	NA	NA	NA
chr16	79126261	79126674	414	*	peak_13008	-1.31644724361258	5.29160094378398e-15	Intron (ENST00000683929.1/51741, intron 10 of 10)	16	79090050	79101754	11705	1	107984806	ENST00000563230.1	36211	NA	LOC107984806	uncharacterized LOC107984806	NA	NA	NA
chr18	7796163	7797326	1164	*	peak_16101	-1.00667841278857	5.42078493876628e-15	Intron (ENST00000332175.12/5797, intron 2 of 30)	18	7774140	8406858	632719	1	5797	ENST00000400060.8	22023	ENSG00000173482	PTPRM	protein tyrosine phosphatase receptor type M	NA	NA	NA
chr1	171837156	171837852	697	*	peak_2790	-1.40979861886895	5.43224898148082e-15	Intron (ENST00000688173.1/26052, intron 1 of 14)	1	171841472	172418466	576995	1	26052	ENST00000485254.3	-3620	ENSG00000197959	DNM3	dynamin 3	NA	NA	NA
chr18	50699839	50700234	396	*	peak_16412	-1.41014453057372	5.43224898148082e-15	Intron (ENST00000400384.7/5596, intron 2 of 5)	18	50664299	50669842	5544	1	5596	ENST00000587823.1	35540	ENSG00000141639	MAPK4	mitogen-activated protein kinase 4	NA	NA	NA
chr21	44622548	44623131	584	*	peak_22833	-1.30846603605491	5.43224898148082e-15	Intron (ENST00000323084.9/54084, intron 1 of 11)	21	44627093	44628378	1286	1	386676	ENST00000397911.5	-3962	ENSG00000221837	KRTAP10-9	keratin associated protein 10-9	NA	NA	NA
chr5	16455743	16456451	709	*	peak_28149	-1.21985188992024	5.56664414141831e-15	Intron (ENST00000773338.1/ENST00000773338.1, intron 2 of 3)	5	16451519	16465800	14282	2	90441	ENST00000308683.3	9349	ENSG00000173545	ZNF622	zinc finger protein 622	NA	NA	NA
chr15	63764404	63764927	524	*	peak_10544	-1.13302184845332	5.65013571291316e-15	Intron (ENST00000443617.7/8925, intron 2 of 77)	15	63734643	63749449	14807	2	8925	ENST00000560519.1	-14955	ENSG00000103657	HERC1	HECT and RLD domain containing E3 ubiquitin protein ligase family member 1	NA	NA	NA
chr7	43363046	43363679	634	*	peak_31043	-1.51800650345132	5.80952675354244e-15	Intron (ENST00000453890.5/23072, intron 5 of 27)	7	43377778	43407731	29954	1	23072	ENST00000481031.5	-14099	ENSG00000002746	HECW1	HECT, C2 and WW domain containing E3 ubiquitin protein ligase 1	NA	NA	NA
chr19	38062679	38063225	547	*	peak_17342	-1.00232617585332	5.98925510687973e-15	Intron (ENST00000222345.11/23094, intron 2 of 21)	19	38087756	38088851	1096	1	23094	ENST00000595982.1	-24531	ENSG00000105738	SIPA1L3	signal induced proliferation associated 1 like 3	NA	NA	NA
chr20	57076184	57076745	562	*	peak_22074	-1.1588367382197	5.98973741203138e-15	Distal Intergenic	20	57116566	57119543	2978	2	105372685	ENST00000671579.1	42798	NA	LOC105372685	uncharacterized LOC105372685	NA	NA	NA
chr5	91058597	91058989	393	*	peak_28371	-1.78628217615345	6.05151707710282e-15	Intron (ENST00000405460.9/84059, intron 85 of 89)	5	91091615	91164207	72593	1	84059	ENST00000640256.1	-32626	ENSG00000164199	ADGRV1	adhesion G protein-coupled receptor V1	NA	NA	NA
chr11	134444592	134445058	467	*	peak_7408	-1.54948880974172	6.08019489584094e-15	Intron (ENST00000661684.2/283177, intron 1 of 3)	11	134436483	134464673	28191	1	283177	ENST00000777364.1	8109	ENSG00000255545	B3GAT1-DT	B3GAT1 divergent transcript	NA	NA	NA
chr2	125475348	125475761	414	*	peak_19881	-1.24278182131849	6.30037396361523e-15	Distal Intergenic	2	125710903	125717161	6259	1	105373597	ENST00000716118.1	-235142	NA	LINC01889	long intergenic non-protein coding RNA 1889	NA	NA	NA
chr2	217864930	217865423	494	*	peak_20377	-1.15005318164709	6.36890035251937e-15	Intron (ENST00000646520.1/7145, intron 18 of 32)	2	217848472	217858633	10162	2	7145	ENST00000480665.1	-6297	ENSG00000079308	TNS1	tensin 1	NA	NA	NA
chr6	169191530	169192744	1215	*	peak_30452	-1.60604174391775	6.3926915484878e-15	Distal Intergenic	6	169170933	169182878	11946	2	101929504	ENST00000832001.1	-8652	ENSG00000223485	LINC02544	long intergenic non-protein coding RNA 2544	NA	NA	NA
chr3	98500073	98500399	327	*	peak_26192	-1.5564722421821	6.78737453569259e-15	Intron (ENST00000502288.5/56650, intron 3 of 3)	3	98497681	98498631	951	1	402135	ENST00000427338.3	2392	ENSG00000231861	OR5K2	olfactory receptor family 5 subfamily K member 2	NA	NA	NA
chr16	80576098	80576980	883	*	peak_13018	-1.50144978279126	6.83023433881335e-15	Distal Intergenic	16	80567103	80572808	5706	2	101928276	ENST00000561719.5	-3290	ENSG00000260737	LINC01227	long intergenic non-protein coding RNA 1227	NA	NA	NA
chr20	44033282	44033813	532	*	peak_21735	-1.24417324512677	6.93760815539134e-15	Intron (ENST00000341197.9/84969, intron 3 of 8)	20	44039004	44069612	30609	1	84969	ENST00000435864.2	-5191	ENSG00000124191	TOX2	TOX high mobility group box family member 2	NA	NA	NA
chr12	11130637	11131456	820	*	peak_7778	-1.03481610945972	6.94803993158433e-15	Intron (ENST00000536668.2/100533464, intron 1 of 9)	12	11132958	11134644	1687	2	259293	ENST00000539585.1	3188	ENSG00000256188	TAS2R30	taste 2 receptor member 30	NA	NA	NA
chr10	100649058	100649549	492	*	peak_4911	-1.59049406929713	7.00766174238652e-15	Distal Intergenic	10	100735396	100829944	94549	1	5076	ENST00000679374.1	-85847	ENSG00000075891	PAX2	paired box 2	NA	NA	NA
chr2	13545084	13545708	625	*	peak_18300	-1.2146249578006	7.09627493734439e-15	Intron (ENST00000434509.1/105373438, intron 1 of 1)	2	13537673	13609168	71496	1	105373438	ENST00000434509.1	7411	NA	LOC105373438	uncharacterized LOC105373438	NA	NA	NA
chr19	43224194	43224828	635	*	peak_17578	-1.14028155379503	7.66173398538692e-15	Exon (ENST00000489959.5/284344, exon 5 of 9)	19	43219988	43220871	884	2	284344	ENST00000495431.1	-3323	ENSG00000293116	LOC284344	uncharacterized LOC284344	NA	NA	NA
chr3	33791694	33792093	400	*	peak_25336	-1.12487654311549	7.6645239569401e-15	Intron (ENST00000747836.1/105377023, intron 1 of 2)	3	33778714	33798230	19517	2	105377023	ENST00000747838.1	6137	ENSG00000271643	PDCD6IP-DT	PDCD6IP divergent transcript	NA	NA	NA
chr18	14767437	14767845	409	*	peak_16278	-1.5435318249556	7.80840409053494e-15	Intron (ENST00000579292.5/374860, intron 1 of 4)	18	14748335	14817089	68755	1	374860	ENST00000580206.1	19102	ENSG00000180777	ANKRD30B	ankyrin repeat domain 30B	NA	NA	NA
chr17	69978255	69978593	339	*	peak_15097	-1.25878347092656	7.91874007416592e-15	Intron (ENST00000734471.1/102723487, intron 1 of 3)	17	69981079	69983545	2467	1	102723487	ENST00000734502.1	-2486	ENSG00000237560	LINC01497	long intergenic non-protein coding RNA 1497	NA	NA	NA
