seqnames	start	end	width	strand	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	ENSEMBL	SYMBOL	GENENAME
chr1	53629038	53629709	672	*	Intron (ENST00000312233.4/148979, intron 1 of 9)	1	53506237	53734204	227968	2	148979	ENST00000312233.4	104495	ENSG00000174332	GLIS1	GLIS family zinc finger 1
chr1	53631632	53632434	803	*	Intron (ENST00000312233.4/148979, intron 1 of 9)	1	53506237	53734204	227968	2	148979	ENST00000312233.4	101770	ENSG00000174332	GLIS1	GLIS family zinc finger 1
chr1	53636531	53639933	3403	*	Intron (ENST00000312233.4/148979, intron 1 of 9)	1	53506237	53734204	227968	2	148979	ENST00000312233.4	94271	ENSG00000174332	GLIS1	GLIS family zinc finger 1
chr1	53655302	53656391	1090	*	Intron (ENST00000312233.4/148979, intron 1 of 9)	1	53506237	53734204	227968	2	148979	ENST00000312233.4	77813	ENSG00000174332	GLIS1	GLIS family zinc finger 1
chr1	53670572	53670931	360	*	Intron (ENST00000312233.4/148979, intron 1 of 9)	1	53506237	53734204	227968	2	148979	ENST00000312233.4	63273	ENSG00000174332	GLIS1	GLIS family zinc finger 1
chr1	54052331	54054091	1761	*	Promoter	1	54054079	54054154	76	1	100616315	ENST00000585250.1	0	ENSG00000283749	MIR4781	microRNA 4781
chr1	54102102	54102661	560	*	3' UTR	1	54054134	54096493	42360	1	127428	ENST00000371331.1	47968	ENSG00000116205	TCEANC2	transcription elongation factor A N-terminal and central domain containing 2
chr1	54132756	54133339	584	*	3' UTR	1	54132687	54153000	20314	2	200008	ENST00000530059.3	19661	ENSG00000157211	CDCP2	CUB domain containing protein 2
chr1	54166827	54167371	545	*	Intron (ENST00000637610.1/200008, intron 3 of 9)	1	54141224	54172694	31471	2	200008	ENST00000525949.1	5323	ENSG00000157211	CDCP2	CUB domain containing protein 2
chr1	54171521	54172029	509	*	Promoter	1	54141224	54172694	31471	2	200008	ENST00000525949.1	665	ENSG00000157211	CDCP2	CUB domain containing protein 2
chr1	54180869	54182010	1142	*	Intron (ENST00000637610.1/200008, intron 3 of 9)	1	54184041	54210132	26092	1	51253	ENST00000487096.5	-2031	ENSG00000116221	MRPL37	mitochondrial ribosomal protein L37
chr1	54227096	54227942	847	*	3' UTR	1	54225433	54229455	4023	2	23648	ENST00000528930.6	1513	ENSG00000157216	SSBP3	single stranded DNA binding protein 3
chr1	54229043	54229967	925	*	Promoter	1	54225433	54229455	4023	2	23648	ENST00000528930.6	0	ENSG00000157216	SSBP3	single stranded DNA binding protein 3
chr1	54253433	54254688	1256	*	Intron (ENST00000610401.6/23648, intron 7 of 17)	1	54238989	54251860	12872	2	23648	ENST00000444533.5	-1573	ENSG00000157216	SSBP3	single stranded DNA binding protein 3
chr1	54459188	54461503	2316	*	Distal Intergenic	1	54243237	54413479	170243	2	23648	ENST00000525990.1	-45709	ENSG00000157216	SSBP3	single stranded DNA binding protein 3
chr1	54464582	54465076	495	*	Distal Intergenic	1	54514417	54517383	2967	1	105378735	ENST00000664270.1	-49341	NA	LOC105378735	uncharacterized LOC105378735
chr1	54546370	54548646	2277	*	Promoter	1	54548220	54598858	50639	1	26027	ENST00000498228.1	0	ENSG00000162390	ACOT11	acyl-CoA thioesterase 11
chr1	54604663	54605337	675	*	Exon (ENST00000481208.5/26027, exon 12 of 15)	1	54597264	54599658	2395	1	26027	ENST00000479837.1	7399	ENSG00000162390	ACOT11	acyl-CoA thioesterase 11
chr1	54606370	54607368	999	*	Exon (ENST00000481208.5/26027, exon 13 of 15)	1	54597264	54599658	2395	1	26027	ENST00000479837.1	9106	ENSG00000162390	ACOT11	acyl-CoA thioesterase 11
chr1	54678802	54680009	1208	*	3' UTR	1	54686265	54695782	9518	1	374977	ENST00000493533.1	-6256	ENSG00000184313	MROH7	maestro heat like repeat family member 7
chr1	54688695	54689305	611	*	Intron (ENST00000339553.9/100527960, intron 15 of 18)	1	54686265	54695782	9518	1	374977	ENST00000493533.1	2430	ENSG00000184313	MROH7	maestro heat like repeat family member 7
chr1	54693456	54694272	817	*	Intron (ENST00000339553.9/100527960, intron 16 of 18)	1	54697192	54710266	13075	1	374977	ENST00000371287.3	-2920	ENSG00000184313	MROH7	maestro heat like repeat family member 7
chr1	54709623	54710352	730	*	3' UTR	1	54715861	54742657	26797	1	7268	ENST00000371281.4	-5509	ENSG00000243725	TTC4	tetratricopeptide repeat domain 4
chr1	54738165	54738590	426	*	Intron (ENST00000606515.5/100527960, intron 32 of 32)	1	54736689	54742307	5619	1	7268	ENST00000486091.1	1476	ENSG00000243725	TTC4	tetratricopeptide repeat domain 4
chr1	54794788	54795245	458	*	Exon (ENST00000450503.2/124904182, exon 2 of 2)	1	54792764	54794916	2153	1	124904182	ENST00000450503.2	2024	NA	LOC124904182	uncharacterized LOC124904182
chr1	54808273	54809380	1108	*	Intron (ENST00000358193.7/163747, intron 4 of 10)	1	54806063	54842252	36190	1	163747	ENST00000371273.4	2210	ENSG00000162398	CIMAP2	ciliary microtubule associated protein 2
chr1	54810557	54811731	1175	*	Intron (ENST00000358193.7/163747, intron 4 of 10)	1	54806063	54842252	36190	1	163747	ENST00000371273.4	4494	ENSG00000162398	CIMAP2	ciliary microtubule associated protein 2
chr1	54858972	54859353	382	*	Intron (ENST00000371269.9/1718, intron 6 of 8)	1	54871592	54886490	14899	2	1718	ENST00000650362.1	27137	ENSG00000116133	DHCR24	24-dehydrocholesterol reductase
chr1	54950306	54950900	595	*	Intron (ENST00000715513.1/199964, intron 1 of 1)	1	54975196	54979945	4750	2	105378736	ENST00000763491.1	29045	ENSG00000284601	LOC105378736	uncharacterized LOC105378736
chr1	55000522	55001573	1052	*	Intron (ENST00000651561.1/7809, intron 1 of 3)	1	54998933	55017172	18240	1	7809	ENST00000651561.1	1589	ENSG00000162399	BSND	barttin CLCNK type accessory subunit beta
chr1	55002834	55003167	334	*	Intron (ENST00000651561.1/7809, intron 1 of 3)	1	54998933	55017172	18240	1	7809	ENST00000651561.1	3901	ENSG00000162399	BSND	barttin CLCNK type accessory subunit beta
chr1	55014305	55014756	452	*	3' UTR	1	54998933	55017172	18240	1	7809	ENST00000651561.1	15372	ENSG00000162399	BSND	barttin CLCNK type accessory subunit beta
chr1	55042762	55043266	505	*	Promoter	1	55043966	55047332	3367	1	255738	ENST00000673662.1	-700	ENSG00000169174	PCSK9	proprotein convertase subtilisin/kexin type 9
chr1	55381265	55382059	795	*	Intron (ENST00000643167.1/ENST00000643167.1, intron 1 of 3)	1	55225641	55225723	83	1	100616272	ENST00000581938.1	155624	ENSG00000265822	MIR4422	microRNA 4422
chr1	55718821	55719367	547	*	Intron (ENST00000643167.1/ENST00000643167.1, intron 3 of 3)	1	55823816	56070513	246698	1	105378737	ENST00000646266.1	-104449	NA	LOC105378737	uncharacterized LOC105378737
chr1	55826446	55826958	513	*	Intron (ENST00000643167.1/ENST00000643167.1, intron 3 of 3)	1	55823816	56070513	246698	1	105378737	ENST00000646266.1	2630	NA	LOC105378737	uncharacterized LOC105378737
chr1	56385325	56385638	314	*	Intron (ENST00000641494.1/124904185, intron 3 of 5)	1	56236088	56383219	147132	2	124904186	ENST00000641155.1	-2106	NA	LOC124904186	uncharacterized LOC124904186
chr1	56508434	56508894	461	*	Intron (ENST00000641494.1/124904185, intron 1 of 5)	1	56173433	56512039	338607	2	124904185	ENST00000641494.1	3145	NA	LOC124904185	uncharacterized LOC124904185
chr1	58755232	58755794	563	*	Exon (ENST00000767021.1/112268263, exon 5 of 5)	1	58780791	58784047	3257	2	3725	ENST00000371222.4	28253	ENSG00000177606	JUN	Jun proto-oncogene, AP-1 transcription factor subunit
chr1	58783795	58784468	674	*	Promoter	1	58784166	58893826	109661	1	100131060	ENST00000842960.1	0	NA	JUN-DT	JUN divergent transcript
chr1	58823461	58824001	541	*	Intron (ENST00000842960.1/100131060, intron 1 of 1)	1	58814736	58815445	710	1	101926907	ENST00000843006.1	8725	ENSG00000234807	LOC101926907	uncharacterized LOC101926907
chr1	59137085	59137459	375	*	Intron (ENST00000842947.1/100131060, intron 5 of 5)	1	59132473	59146827	14355	2	729467	ENST00000587839.2	9368	ENSG00000224609	HSD52	uncharacterized LOC729467
chr1	59139411	59139870	460	*	Exon (ENST00000842990.1/ENST00000842990.1, exon 1 of 2)	1	59132473	59146827	14355	2	729467	ENST00000587839.2	6957	ENSG00000224609	HSD52	uncharacterized LOC729467
chr1	59296308	59297339	1032	*	Promoter	1	59131960	59296491	164532	2	105378756	ENST00000647858.1	0	NA	FGGY-DT	FGGY divergent transcript
chr1	59333703	59334004	302	*	Intron (ENST00000413489.5/55277, intron 2 of 4)	1	59310087	59762728	452642	1	55277	ENST00000371212.5	23616	ENSG00000172456	FGGY	FGGY carbohydrate kinase domain containing
chr1	59750719	59751027	309	*	Intron (ENST00000634606.1/55277, intron 12 of 16)	1	59755672	59762724	7053	1	55277	ENST00000480847.1	-4645	ENSG00000172456	FGGY	FGGY carbohydrate kinase domain containing
chr1	62333368	62333863	496	*	Distal Intergenic	1	62236165	62319434	83270	2	163782	ENST00000371153.9	-13934	ENSG00000132854	KANK4	KN motif and ankyrin repeat domains 4
chr1	63668351	63668726	376	*	Promoter	1	63669666	63675140	5475	1	105378771	ENST00000830813.1	-940	NA	LOC105378771	uncharacterized LOC105378771
chr1	63877862	63878232	371	*	Intron (ENST00000371079.6/4919, intron 1 of 8)	1	63775290	64140364	365075	1	4919	ENST00000482426.1	102572	ENSG00000185483	ROR1	receptor tyrosine kinase like orphan receptor 1
chr1	63883684	63884558	875	*	Intron (ENST00000371079.6/4919, intron 1 of 8)	1	63775290	64140364	365075	1	4919	ENST00000482426.1	108394	ENSG00000185483	ROR1	receptor tyrosine kinase like orphan receptor 1
chr1	64171195	64171664	470	*	Promoter	1	64104471	64171297	66827	2	101927034	ENST00000424995.2	0	ENSG00000223949	ROR1-AS1	ROR1 antisense RNA 1
chr1	64345474	64345864	391	*	Distal Intergenic	1	64369663	64370873	1211	1	105378774	ENST00000761626.1	-23799	ENSG00000299211	LOC105378774	uncharacterized LOC105378774
chr1	65079922	65080215	294	*	Distal Intergenic	1	64833234	65067754	234521	2	3716	ENST00000672751.2	-12168	ENSG00000162434	JAK1	Janus kinase 1
chr1	65210852	65211102	251	*	Intron (ENST00000497030.5/205, intron 3 of 5)	1	65248219	65366194	117976	1	9829	ENST00000463018.5	-37117	ENSG00000116675	DNAJC6	DnaJ heat shock protein family (Hsp40) member C6
chr1	65211270	65211603	334	*	Intron (ENST00000497030.5/205, intron 3 of 5)	1	65248219	65366194	117976	1	9829	ENST00000463018.5	-36616	ENSG00000116675	DNAJC6	DnaJ heat shock protein family (Hsp40) member C6
chr1	65419743	65421125	1383	*	Promoter	1	65420652	65630422	209771	1	3953	ENST00000371059.7	0	ENSG00000116678	LEPR	leptin receptor
chr1	65434770	65435211	442	*	3' UTR	1	65420716	65436007	15292	1	54741	ENST00000613538.1	14054	ENSG00000213625	LEPROT	leptin receptor overlapping transcript
chr1	66699001	66699633	633	*	Intron (ENST00000682707.1/84251, intron 16 of 22)	1	66695433	66704757	9325	1	84251	ENST00000468570.1	3568	ENSG00000118473	SGIP1	SH3GL interacting endocytic adaptor 1
chr1	67404201	67404619	419	*	Distal Intergenic	1	67415273	67420565	5293	2	26135	ENST00000462814.1	15946	ENSG00000142864	SERBP1	SERPINE1 mRNA binding protein 1
chr1	67686519	67687107	589	*	Promoter	1	67685676	67686586	911	1	1647	ENST00000484245.1	843	ENSG00000116717	GADD45A	growth arrest and DNA damage inducible alpha
chr1	67700840	67701467	628	*	Exon (ENST00000833641.1/ENST00000833641.1, exon 1 of 3)	1	67685676	67686586	911	1	1647	ENST00000484245.1	15164	ENSG00000116717	GADD45A	growth arrest and DNA damage inducible alpha
chr1	67949519	67949842	324	*	Intron (ENST00000420587.5/100289178, intron 1 of 9)	1	67946157	68034871	88715	1	100289178	ENST00000826363.1	3362	ENSG00000232284	GNG12-AS1	GNG12, DIRAS3 and WLS antisense RNA 1
chr1	75412640	75413051	412	*	Intron (ENST00000849121.1/ENST00000849121.1, intron 2 of 2)	1	75204475	75611084	406610	2	204962	ENST00000370855.5	198033	ENSG00000137968	SLC44A5	solute carrier family 44 member 5
chr1	76124188	76124644	457	*	Intron (ENST00000328299.4/256435, intron 1 of 4)	1	76074746	76634603	559858	1	256435	ENST00000328299.4	49442	ENSG00000184005	ST6GALNAC3	ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 3
chr1	76219384	76220031	648	*	Intron (ENST00000328299.4/256435, intron 1 of 4)	1	76313913	76577209	263297	1	256435	ENST00000464140.1	-93882	ENSG00000184005	ST6GALNAC3	ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 3
chr1	81174880	81175941	1062	*	Intron (ENST00000730963.1/105378813, intron 1 of 1)	1	81157982	81178200	20219	2	105378813	ENST00000730963.1	2259	NA	LOC105378813	uncharacterized LOC105378813
chr1	84365752	84366193	442	*	Promoter	1	84364957	84365946	990	2	391051	ENST00000638373.2	0	NA	UOX	urate oxidase (pseudogene)
chr1	84604029	84604812	784	*	Intron (ENST00000839488.1/103695366, intron 1 of 1)	1	84614068	84619100	5033	2	103695366	ENST00000839493.1	14288	NA	LINC01461	long intergenic non-protein coding RNA 1461
chr1	85707876	85708698	823	*	Promoter	1	85649417	85708433	59017	2	54680	ENST00000370574.4	0	ENSG00000117174	ZNHIT6	zinc finger HIT-type containing 6
chr1	86409439	86409989	551	*	Distal Intergenic	1	86350095	86396342	46248	2	57489	ENST00000317336.11	-13097	ENSG00000122417	ODF2L	outer dense fiber of sperm tails 2 like
chr1	88325655	88325881	227	*	Intron (ENST00000645056.2/ENST00000645056.2, intron 3 of 5)	1	87899454	88329083	429630	2	107985519	ENST00000643530.1	3202	NA	LINC01773	long intergenic non-protein coding RNA 1773
chr1	88773294	88773835	542	*	Intron (ENST00000316005.11/5586, intron 6 of 10)	1	88771455	88804894	33440	1	5586	ENST00000436111.1	1839	ENSG00000065243	PKN2	protein kinase N2
chr1	88774167	88774562	396	*	Intron (ENST00000316005.11/5586, intron 6 of 10)	1	88771455	88804894	33440	1	5586	ENST00000436111.1	2712	ENSG00000065243	PKN2	protein kinase N2
chr1	89516085	89516352	268	*	Intron (ENST00000671515.1/105378844, intron 1 of 5)	1	89524829	89593366	68538	1	23507	ENST00000439853.6	-8477	ENSG00000197147	LRRC8B	leucine rich repeat containing 8 VRAC subunit B
chr1	89608324	89608580	257	*	Intron (ENST00000443562.2/400761, intron 1 of 4)	1	89629725	89676386	46662	1	84230	ENST00000429074.1	-21145	ENSG00000171488	LRRC8C	leucine rich repeat containing 8 VRAC subunit C
chr1	89808100	89808619	520	*	Intron (ENST00000370453.5/55144, intron 2 of 3)	1	89820174	89820868	695	2	118568809	ENST00000609194.1	12249	NA	LRRC8D-DT	LRRC8D divergent transcript
chr1	90204086	90204491	406	*	Distal Intergenic	1	90219401	90284442	65042	1	105378849	ENST00000774102.1	-14910	NA	LOC105378849	uncharacterized LOC105378849
chr1	91582574	91582935	362	*	Distal Intergenic	1	91511685	91569463	57779	2	102723436	ENST00000833639.1	-13111	NA	LOC102723436	uncharacterized LOC102723436
chr1	91650840	91651214	375	*	Distal Intergenic	1	91695490	91712363	16874	2	7049	ENST00000470600.1	61149	ENSG00000069702	TGFBR3	transforming growth factor beta receptor 3
chr1	91732541	91732870	330	*	Intron (ENST00000533089.5/7049, intron 8 of 19)	1	91719893	91727918	8026	2	7049	ENST00000529608.1	-4623	ENSG00000069702	TGFBR3	transforming growth factor beta receptor 3
chr1	91804378	91804906	529	*	Intron (ENST00000533089.5/7049, intron 1 of 19)	1	91727777	91766432	38656	2	7049	ENST00000468996.2	-37946	ENSG00000069702	TGFBR3	transforming growth factor beta receptor 3
chr1	92030645	92031096	452	*	Promoter	1	92029985	92063538	33554	1	253152	ENST00000370383.5	660	ENSG00000172031	EPHX4	epoxide hydrolase 4
chr1	93179630	93181145	1516	*	Promoter	1	93179919	93278477	98559	1	343099	ENST00000343253.11	0	ENSG00000122483	CCDC18	coiled-coil domain containing 18
chr1	93567303	93567944	642	*	Promoter	1	93562121	93568127	6007	2	8412	ENST00000538653.1	183	ENSG00000137936	BCAR3	BCAR3 adaptor protein, NSP family member
chr1	93692972	93693760	789	*	Intron (ENST00000370244.5/8412, intron 3 of 13)	1	93561741	93681837	120097	2	8412	ENST00000260502.11	-11135	ENSG00000137936	BCAR3	BCAR3 adaptor protein, NSP family member
chr1	93694096	93694776	681	*	Intron (ENST00000370244.5/8412, intron 3 of 13)	1	93561741	93681837	120097	2	8412	ENST00000260502.11	-12259	ENSG00000137936	BCAR3	BCAR3 adaptor protein, NSP family member
chr1	93701740	93702473	734	*	Intron (ENST00000370244.5/8412, intron 3 of 13)	1	93561741	93681837	120097	2	8412	ENST00000260502.11	-19903	ENSG00000137936	BCAR3	BCAR3 adaptor protein, NSP family member
chr1	93845565	93846865	1301	*	Promoter	1	93846832	93846911	80	1	100126348	ENST00000390220.3	0	ENSG00000211575	MIR760	microRNA 760
chr1	93850543	93850997	455	*	Distal Intergenic	1	93561791	93847150	285360	2	8412	ENST00000370244.5	-3393	ENSG00000137936	BCAR3	BCAR3 adaptor protein, NSP family member
chr1	94033924	94034234	311	*	Intron (ENST00000370225.4/24, intron 26 of 49)	1	94019582	94025595	6014	2	24	ENST00000460514.1	-8329	ENSG00000198691	ABCA4	ATP binding cassette subfamily A member 4
chr1	94100460	94102140	1681	*	Intron (ENST00000370225.4/24, intron 5 of 49)	1	94045637	94121125	75489	2	24	ENST00000649773.1	18985	ENSG00000198691	ABCA4	ATP binding cassette subfamily A member 4
chr1	94270932	94271265	334	*	Intron (ENST00000835310.1/107985092, intron 2 of 3)	1	94149847	94275068	125222	2	9411	ENST00000552844.5	3803	ENSG00000137962	ARHGAP29	Rho GTPase activating protein 29
chr1	94854107	94854593	487	*	Promoter	1	94616406	94855421	239016	2	101928079	ENST00000634339.1	828	ENSG00000293271	SLC44A3-AS1	SLC44A3 antisense RNA 1
chr1	94864055	94864456	402	*	Intron (ENST00000446120.6/126969, intron 9 of 13)	1	94867331	94895052	27722	1	126969	ENST00000532670.1	-2875	ENSG00000143036	SLC44A3	solute carrier family 44 member 3
chr1	94864743	94865067	325	*	3' UTR	1	94867331	94895052	27722	1	126969	ENST00000532670.1	-2264	ENSG00000143036	SLC44A3	solute carrier family 44 member 3
chr1	94876395	94876783	389	*	Intron (ENST00000446120.6/126969, intron 11 of 13)	1	94867331	94895052	27722	1	126969	ENST00000532670.1	9064	ENSG00000143036	SLC44A3	solute carrier family 44 member 3
chr1	95316205	95316767	563	*	Intron (ENST00000827396.1/105379825, intron 2 of 2)	1	95310928	95317957	7030	2	100996630	ENST00000716974.1	1190	ENSG00000228504	LINC01760	long intergenic non-protein coding RNA 1760
chr1	97231172	97231967	796	*	Intron (ENST00000422980.1/100873932, intron 1 of 4)	1	97265446	97280208	14763	1	100873932	ENST00000629811.2	-33479	ENSG00000232878	DPYD-AS1	DPYD antisense RNA 1
chr1	98230421	98230787	367	*	Intron (ENST00000776603.1/729987, intron 1 of 1)	1	98210747	98272658	61912	1	729987	ENST00000418344.1	19674	ENSG00000226053	LINC01776	long intergenic non-protein coding RNA 1776
chr1	99119218	99119540	323	*	Intron (ENST00000425113.1/100129620, intron 1 of 2)	1	98890245	99227929	337685	2	163404	ENST00000696571.1	108389	ENSG00000117598	PLPPR5	phospholipid phosphatase related 5
chr1	99685557	99685926	370	*	Exon (ENST00000496843.1/54873, exon 1 of 5)	1	99683266	99694541	11276	1	54873	ENST00000496843.1	2291	ENSG00000099260	PALMD	palmdelphin
chr1	101496209	101496640	432	*	Distal Intergenic	1	101639509	101729614	90106	1	105378872	ENST00000668955.2	-142869	ENSG00000226715	LINC01709	long intergenic non-protein coding RNA 1709
chr1	101509310	101509641	332	*	Distal Intergenic	1	101639509	101729614	90106	1	105378872	ENST00000668955.2	-129868	ENSG00000226715	LINC01709	long intergenic non-protein coding RNA 1709
chr1	107796109	107796345	237	*	Intron (ENST00000370056.9/10451, intron 2 of 26)	1	107573169	107785624	212456	2	10451	ENST00000343258.8	-10485	ENSG00000134215	VAV3	vav guanine nucleotide exchange factor 3
chr1	107936591	107937080	490	*	Intron (ENST00000370056.9/10451, intron 1 of 26)	1	107770659	107963500	192842	2	10451	ENST00000530671.1	26420	ENSG00000134215	VAV3	vav guanine nucleotide exchange factor 3
chr1	108829488	108829911	424	*	Promoter	1	108823276	108830734	7459	2	254268	ENST00000603450.1	823	ENSG00000162641	AKNAD1	AKNA domain containing 1
chr1	109262239	109266484	4246	*	Promoter	1	109265269	109266439	1171	1	1952	ENST00000459940.1	0	ENSG00000143126	CELSR2	cadherin EGF LAG seven-pass G-type receptor 2
chr1	109309718	109310123	406	*	3' UTR	1	109292365	109307011	14647	2	343263	ENST00000357155.2	-2707	ENSG00000221986	MYBPHL	myosin binding protein H like
chr1	109399400	109399563	164	*	3' UTR	1	109309575	109397918	88344	2	6272	ENST00000256637.8	-1482	ENSG00000134243	SORT1	sortilin 1
chr1	109425812	109426948	1137	*	Promoter	1	109399042	109426448	27407	2	5686	ENST00000271308.9	0	ENSG00000143106	PSMA5	proteasome 20S subunit alpha 5
chr1	109532292	109533717	1426	*	Distal Intergenic	1	109539872	109545844	5973	1	83873	ENST00000404129.6	-6155	ENSG00000156097	GPR61	G protein-coupled receptor 61
chr1	109628000	109629018	1019	*	Promoter	1	109628379	109629692	1314	1	271	ENST00000532851.1	0	ENSG00000116337	AMPD2	adenosine monophosphate deaminase 2
