seqnames	start	end	width	strand	V4	V5	V6	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	ENSEMBL	SYMBOL	GENENAME	PeakID	log2FoldChange	padj
chr21	44289593	44293845	4253	*	peak_22792	1.20884456829592	4.52345945539095e-22	Promoter	21	44290755	44297989	7235	1	326	ENST00000337909.5	0	ENSG00000160224	AIRE	autoimmune regulator	NA	NA	NA
chr2	98403958	98405508	1551	*	peak_19416	1.34441333640101	4.57096884470481e-22	Distal Intergenic	2	98379901	98389772	9872	1	1261	ENST00000393503.2	24057	ENSG00000144191	CNGA3	cyclic nucleotide gated channel subunit alpha 3	NA	NA	NA
chr1	11788942	11792226	3285	*	peak_457	1.1239811535661	4.85998262668805e-22	3' UTR	1	11787812	11789585	1774	1	284498	ENST00000482358.1	1130	ENSG00000215910	C1orf167	chromosome 1 open reading frame 167	NA	NA	NA
chr7	1987741	1989215	1475	*	peak_30680	1.37085918720014	4.93664862479004e-22	Intron (ENST00000402746.5/8379, intron 12 of 16)	7	1816082	1980791	164710	2	8379	ENST00000450235.5	-6950	ENSG00000002822	MAD1L1	mitotic arrest deficient 1 like 1	NA	NA	NA
chr12	112166294	112169786	3493	*	peak_8417	1.12175321645243	4.96112489528952e-22	Promoter	12	112166181	112167881	1701	2	283450	ENST00000548140.1	0	ENSG00000173064	HECTD4	HECT domain E3 ubiquitin protein ligase 4	NA	NA	NA
chr9	128144300	128146334	2035	*	peak_34716	1.66195341595981	5.19184006819149e-22	Distal Intergenic	9	128149071	128153133	4063	1	3934	ENST00000373017.5	-2737	ENSG00000148346	LCN2	lipocalin 2	NA	NA	NA
chr2	127419576	127421137	1562	*	peak_19945	1.26976399830308	5.22530170095088e-22	Promoter	2	127419693	127423119	3427	1	5624	ENST00000427769.5	0	ENSG00000115718	PROC	protein C, inactivator of coagulation factors Va and VIIIa	NA	NA	NA
chr16	1442611	1444871	2261	*	peak_11622	1.6849483886813	5.34629035984024e-22	Promoter	16	1434383	1444556	10174	2	645811	ENST00000389176.4	0	ENSG00000197599	CCDC154	coiled-coil domain containing 154	NA	NA	NA
chr8	142346589	142347675	1087	*	peak_33481	1.17576573254474	5.58783918039759e-22	Intron (ENST00000524325.6/203062, intron 2 of 13)	8	142212081	142354724	142644	2	203062	ENST00000662555.2	7049	ENSG00000171045	TSNARE1	t-SNARE domain containing 1	NA	NA	NA
chr1	2030760	2032649	1890	*	peak_47	1.55211502305377	5.92893293895072e-22	Downstream (<=300bp)	1	2028919	2030717	1799	1	2563	ENST00000640688.1	1841	ENSG00000187730	GABRD	gamma-aminobutyric acid type A receptor subunit delta	NA	NA	NA
chr2	73078627	73081769	3143	*	peak_19186	1.1027178836624	6.22014097074965e-22	Exon (ENST00000486777.7/26056, exon 4 of 6)	2	73073384	73084396	11013	2	26056	ENST00000482554.5	2627	ENSG00000135631	RAB11FIP5	RAB11 family interacting protein 5	NA	NA	NA
chr11	65536293	65538209	1917	*	peak_6518	1.65906357586463	6.2941296685062e-22	Promoter	11	65537831	65538704	874	1	57410	ENST00000534462.1	0	ENSG00000142186	SCYL1	SCY1 like pseudokinase 1	NA	NA	NA
chr19	32866014	32867243	1230	*	peak_17178	1.8801071148673	6.2941296685062e-22	Intron (ENST00000590341.5/11136, intron 2 of 12)	19	32830588	32868539	37952	2	11136	ENST00000592232.5	1296	ENSG00000021488	SLC7A9	solute carrier family 7 member 9	NA	NA	NA
chr22	23277198	23278126	929	*	peak_23457	1.65110614624245	6.2941296685062e-22	Intron (ENST00000359540.7/613, intron 8 of 21)	22	23283209	23291131	7923	1	613	ENST00000487968.5	-5083	ENSG00000186716	BCR	BCR activator of RhoGEF and GTPase	NA	NA	NA
chr2	26653562	26654426	865	*	peak_18586	1.54262068630269	6.63983283289562e-22	Distal Intergenic	2	26581205	26641366	60162	2	130106	ENST00000288861.5	-12196	ENSG00000157884	CIB4	calcium and integrin binding family member 4	NA	NA	NA
chr2	47559832	47560631	800	*	peak_18948	1.86317496314305	6.97132611790018e-22	Intron (ENST00000645506.1/4436, intron 16 of 16)	2	47555859	47562311	6453	1	4436	ENST00000467323.1	3973	ENSG00000095002	MSH2	mutS homolog 2	NA	NA	NA
chr2	96072310	96073828	1519	*	peak_19333	1.60353139831279	7.18729379848443e-22	Distal Intergenic	2	96051943	96066895	14953	2	105373494	ENST00000727484.1	-5415	NA	LOC105373494	uncharacterized LOC105373494	NA	NA	NA
chr16	2299230	2300335	1106	*	peak_11718	1.55714444816894	7.65285251581704e-22	Exon (ENST00000301732.10/21, exon 13 of 33)	16	2281393	2283972	2580	2	21	ENST00000569062.1	-15258	ENSG00000167972	ABCA3	ATP binding cassette subfamily A member 3	NA	NA	NA
chr17	74737684	74739053	1370	*	peak_15336	1.29659858729254	7.88955885715086e-22	Promoter	17	74729802	74737469	7668	2	124904057	ENST00000790868.1	-215	NA	LOC124904057	uncharacterized LOC124904057	NA	NA	NA
chr1	200989328	200990652	1325	*	peak_2931	1.84568132673921	7.93676397010998e-22	Exon (ENST00000332129.6/23046, exon 19 of 34)	1	201001407	201005590	4184	2	23046	ENST00000534043.1	14938	ENSG00000116852	KIF21B	kinesin family member 21B	NA	NA	NA
chr2	109498725	109500731	2007	*	peak_19585	1.20412317659174	8.51860228801482e-22	Intron (ENST00000309415.8/344558, intron 9 of 9)	2	109564215	109567853	3639	2	151011	ENST00000483047.5	67122	ENSG00000186522	SEPTIN10	septin 10	NA	NA	NA
chr2	26631546	26632565	1020	*	peak_18581	1.72566504981472	8.72450823000836e-22	Intron (ENST00000288861.5/130106, intron 2 of 6)	2	26581340	26623627	42288	2	130106	ENST00000405346.3	-7919	ENSG00000157884	CIB4	calcium and integrin binding family member 4	NA	NA	NA
chr20	63361473	63364436	2964	*	peak_22486	1.02414521774538	8.72450823000836e-22	Promoter	20	63343223	63361349	18127	2	1137	ENST00000370263.9	-124	ENSG00000101204	CHRNA4	cholinergic receptor nicotinic alpha 4 subunit	NA	NA	NA
chr2	26706561	26708429	1869	*	peak_18596	1.01492462016036	8.73561350151576e-22	Intron (ENST00000302909.4/3777, intron 1 of 1)	2	26692722	26733420	40699	1	3777	ENST00000302909.4	13839	ENSG00000171303	KCNK3	potassium two pore domain channel subfamily K member 3	NA	NA	NA
chr6	37489301	37490943	1643	*	peak_29760	1.38624431540495	9.57024281933519e-22	Intron (ENST00000373408.4/154467, intron 1 of 3)	6	37482938	37499893	16956	2	154467	ENST00000373408.4	8950	ENSG00000198937	CCDC167	coiled-coil domain containing 167	NA	NA	NA
chr8	141727699	141729855	2157	*	peak_33341	1.06906278782367	9.8212050628662e-22	Promoter	8	141727161	141730394	3234	2	124902074	ENST00000751608.1	539	NA	LOC124902074	uncharacterized LOC124902074	NA	NA	NA
chr15	89826647	89828916	2270	*	peak_11308	1.30743519041486	1.03440459780761e-21	Exon (ENST00000727411.1/ENST00000727411.1, exon 4 of 4)	15	89835424	89837954	2531	2	10239	ENST00000558926.1	9038	ENSG00000157823	AP3S2	adaptor related protein complex 3 subunit sigma 2	NA	NA	NA
chr17	79319384	79319963	580	*	peak_15646	1.94122874163655	1.03440459780761e-21	Intron (ENST00000583458.5/146713, intron 1 of 13)	17	79298204	79307827	9624	2	146713	ENST00000582344.1	-11557	ENSG00000167281	RBFOX3	RNA binding fox-1 homolog 3	NA	NA	NA
chr8	142506797	142510454	3658	*	peak_33517	1.00746371690575	1.09644932829293e-21	Intron (ENST00000643448.1/575, intron 17 of 30)	8	142479120	142540020	60901	1	575	ENST00000518820.1	27677	ENSG00000181790	ADGRB1	adhesion G protein-coupled receptor B1	NA	NA	NA
chr3	53193954	53195412	1459	*	peak_26042	1.56050251294875	1.15384562636545e-21	Distal Intergenic	3	53188306	53192622	4317	1	5580	ENST00000697590.1	5648	ENSG00000163932	PRKCD	protein kinase C delta	NA	NA	NA
chr17	82374957	82376753	1797	*	peak_15960	1.17500606455604	1.17527055952944e-21	3' UTR	17	82371765	82377458	5694	1	2837	ENST00000313135.5	3192	ENSG00000181408	UTS2R	urotensin 2 receptor	NA	NA	NA
chr22	45916462	45917574	1113	*	peak_24600	1.28317967579699	1.20753082990549e-21	Distal Intergenic	22	45876128	45891438	15311	2	107985535	ENST00000650444.1	-25024	ENSG00000235091	LOC107985535	uncharacterized LOC107985535	NA	NA	NA
chr2	120314761	120317167	2407	*	peak_19746	1.12375710510996	1.29588695175631e-21	Intron (ENST00000725800.1/105373584, intron 1 of 1)	2	120301776	120318877	17102	2	105373584	ENST00000725800.1	1710	ENSG00000294762	LOC105373584	uncharacterized LOC105373584	NA	NA	NA
chr17	73594806	73596447	1642	*	peak_15201	1.04305211437803	1.31633887295222e-21	Intron (ENST00000392650.8/54549, intron 1 of 44)	17	73334384	73644445	310062	2	54549	ENST00000392650.8	47998	ENSG00000069188	SDK2	sidekick cell adhesion molecule 2	NA	NA	NA
chr10	69737912	69738750	839	*	peak_4128	1.6246432361278	1.36703771269664e-21	Distal Intergenic	10	69684899	69692452	7554	1	105378346	ENST00000434931.2	53013	NA	LINC02651	long intergenic non-protein coding RNA 2651	NA	NA	NA
chr15	41837886	41839738	1853	*	peak_10381	1.53122782927416	1.36703771269664e-21	Promoter	15	41838813	41844530	5718	1	100137049	ENST00000461382.5	0	ENSG00000243708	PLA2G4B	phospholipase A2 group IVB	NA	NA	NA
chr12	168295	171200	2906	*	peak_7455	1.17738481426063	1.69645901212949e-21	Promoter	12	168978	171466	2489	1	440073	ENST00000540907.5	0	ENSG00000120645	IQSEC3	IQ motif and Sec7 domain ArfGEF 3	NA	NA	NA
chr20	58715444	58718621	3178	*	peak_22152	1.00613154159374	1.87434793173307e-21	Promoter	20	58717364	58719231	1868	1	124904942	ENST00000532531.1	0	ENSG00000215440	LOC124904942	uncharacterized LOC124904942	NA	NA	NA
chr17	74332271	74333324	1054	*	peak_15267	1.32413651343143	1.88848587845412e-21	Intron (ENST00000551294.5/124602, intron 2 of 12)	17	74326257	74351319	25063	1	124602	ENST00000547389.1	6014	ENSG00000196169	KIF19	kinesin family member 19	NA	NA	NA
chr22	19919274	19920333	1060	*	peak_23127	1.17422658135554	1.93646277246708e-21	5' UTR	22	19910935	19918221	7287	2	10587	ENST00000484672.5	-1053	ENSG00000184470	TXNRD2	thioredoxin reductase 2	NA	NA	NA
chr2	94979913	94982427	2515	*	peak_19288	1.02377332690251	1.9593956839798e-21	Distal Intergenic	2	94948439	94955429	6991	1	105373487	ENST00000757286.1	31474	ENSG00000298685	LOC105373487	uncharacterized LOC105373487	NA	NA	NA
chr22	43396380	43397636	1257	*	peak_24420	1.80365708900213	2.00089033173002e-21	Distal Intergenic	22	43399604	43409728	10125	1	105373054	ENST00000794692.1	-1968	ENSG00000236117	LINC01639	long intergenic non-protein coding RNA 1639	NA	NA	NA
chr20	33275428	33277047	1620	*	peak_21566	1.02957225087554	2.00991797591636e-21	Intron (ENST00000423645.5/92747, intron 1 of 4)	20	33273480	33291033	17554	1	92747	ENST00000423645.5	1948	ENSG00000125999	BPIFB1	BPI fold containing family B member 1	NA	NA	NA
chr8	142921417	142925160	3744	*	peak_33594	1.11696674153981	2.01584237492113e-21	Distal Intergenic	8	142910559	142917843	7285	2	1585	ENST00000323110.2	-3574	ENSG00000179142	CYP11B2	cytochrome P450 family 11 subfamily B member 2	NA	NA	NA
chr1	40790084	40791797	1714	*	peak_1576	1.19750405531085	2.03068598582118e-21	Intron (ENST00000347132.10/9132, intron 1 of 13)	1	40784094	40838523	54430	1	9132	ENST00000509682.6	5990	ENSG00000117013	KCNQ4	potassium voltage-gated channel subfamily Q member 4	NA	NA	NA
chr3	126517009	126519458	2450	*	peak_26435	1.00316899268939	2.03790562454888e-21	Promoter	3	126481166	126517773	36608	2	131669	ENST00000290868.7	0	ENSG00000159650	UROC1	urocanate hydratase 1	NA	NA	NA
chr2	240211213	240212798	1586	*	peak_20872	1.24029083336552	2.103887825242e-21	Distal Intergenic	2	240252109	240256422	4314	2	105373968	ENST00000814905.1	43624	NA	LOC105373968	uncharacterized LOC105373968	NA	NA	NA
chr7	30683291	30684688	1398	*	peak_30921	1.53403793239071	2.10589852861523e-21	Promoter	7	30651943	30682525	30583	2	1395	ENST00000506074.6	-766	ENSG00000106113	CRHR2	corticotropin releasing hormone receptor 2	NA	NA	NA
chr16	1758627	1760866	2240	*	peak_11651	1.18087885778839	2.1732458904058e-21	Promoter	16	1759951	1764318	4368	1	23162	ENST00000566589.1	0	ENSG00000138834	MAPK8IP3	mitogen-activated protein kinase 8 interacting protein 3	NA	NA	NA
chr22	24583198	24583988	791	*	peak_23559	1.8477185001112	2.40772620615443e-21	Promoter	22	24583750	24628968	45219	1	2678	ENST00000651180.1	0	ENSG00000100031	GGT1	gamma-glutamyltransferase 1	NA	NA	NA
chr1	2209404	2211186	1783	*	peak_58	1.2348284229429	2.48848421481621e-21	Intron (ENST00000487186.5/199990, intron 2 of 7)	1	2212523	2220738	8216	1	124903823	ENST00000442483.2	-1337	NA	LOC124903823	uncharacterized LOC124903823	NA	NA	NA
chr2	129901794	129904329	2536	*	peak_20069	1.22067252791255	2.79625480452092e-21	Intron (ENST00000693017.1/389033, intron 2 of 3)	2	129923096	129931249	8154	1	101927924	ENST00000769639.1	-18767	ENSG00000237574	LINC01856	long intergenic non-protein coding RNA 1856	NA	NA	NA
chr1	6155357	6156496	1140	*	peak_247	1.80617392787214	2.80318064391361e-21	Exon (ENST00000262450.8/26038, exon 4 of 42)	1	6105081	6144104	39024	2	26038	ENST00000462991.5	-11253	ENSG00000116254	CHD5	chromodomain helicase DNA binding protein 5	NA	NA	NA
chr9	136261897	136263211	1315	*	peak_35034	1.65443577970953	3.15672299032283e-21	Exon (ENST00000638797.2/399693, exon 19 of 26)	9	136206333	136245812	39480	2	169714	ENST00000358701.10	-16085	ENSG00000165661	QSOX2	quiescin sulfhydryl oxidase 2	NA	NA	NA
chr17	75565609	75567217	1609	*	peak_15405	1.398592338342	3.26729412335514e-21	Promoter	17	75567920	75575207	7288	1	3993	ENST00000577500.5	-703	ENSG00000073350	LLGL2	LLGL scribble cell polarity complex component 2	NA	NA	NA
chr5	139638273	139639528	1256	*	peak_28766	1.73965011049453	3.33500155754754e-21	Exon (ENST00000757103.1/ENST00000757103.1, exon 1 of 1)	5	139647299	139680729	33431	1	51523	ENST00000502295.1	-7771	ENSG00000171604	CXXC5	CXXC finger protein 5	NA	NA	NA
chr3	49135508	49136542	1035	*	peak_25707	1.48640847572219	3.34908807199062e-21	Intron (ENST00000774821.1/124909377, intron 1 of 1)	3	49133153	49141350	8198	1	124909377	ENST00000774821.1	2355	ENSG00000300884	LOC124909377	uncharacterized LOC124909377	NA	NA	NA
chr11	76179197	76180565	1369	*	peak_7045	1.80880773800106	3.40097076214201e-21	Distal Intergenic	11	76186325	76206502	20178	2	7481	ENST00000322563.8	25937	ENSG00000085741	WNT11	Wnt family member 11	NA	NA	NA
chr1	22150548	22151133	586	*	peak_721	1.96633927579562	3.45946557576692e-21	Intron (ENST00000648968.1/105376845, intron 1 of 4)	1	22127474	22143969	16496	2	54361	ENST00000441048.1	-6579	ENSG00000162552	WNT4	Wnt family member 4	NA	NA	NA
chr12	49633066	49634631	1566	*	peak_8015	1.4091881569643	3.62013952626453e-21	Promoter	12	49632729	49633931	1203	1	25766	ENST00000551320.1	337	ENSG00000110844	PRPF40B	pre-mRNA processing factor 40 homolog B	NA	NA	NA
chr22	19884142	19885868	1727	*	peak_23120	1.36000286490593	3.73913277679519e-21	Promoter	22	19875522	19884504	8983	2	10587	ENST00000487165.5	0	ENSG00000184470	TXNRD2	thioredoxin reductase 2	NA	NA	NA
chr9	129007827	129009319	1493	*	peak_34747	1.64479373631239	3.73913277679519e-21	3' UTR	9	129007792	129012016	4225	2	56904	ENST00000479237.5	2697	ENSG00000148341	SH3GLB2	SH3 domain containing GRB2 like, endophilin B2	NA	NA	NA
chr7	101031599	101033933	2335	*	peak_31653	1.47015150868926	3.74082713978814e-21	Exon (ENST00000379439.3/140453, exon 3 of 12)	7	101043711	101048277	4567	1	140453	ENST00000470303.1	-9778	ENSG00000169876	MUC17	mucin 17, cell surface associated	NA	NA	NA
chr22	29701731	29703294	1564	*	peak_23759	1.3516534530779	3.79262840778426e-21	Distal Intergenic	22	29705256	29719859	14604	2	122149303	ENST00000416352.1	16565	ENSG00000232396	CABP7-DT	CABP7 divergent transcript	NA	NA	NA
chr11	4182835	4184405	1571	*	peak_5749	1.48358121541253	4.17830803027341e-21	Intron (ENST00000723521.1/100506082, intron 2 of 2)	11	4187120	4202669	15550	1	100506082	ENST00000525365.2	-2715	ENSG00000254480	LINC02749	long intergenic non-protein coding RNA 2749	NA	NA	NA
chr8	141854540	141856084	1545	*	peak_33369	1.21311819500599	4.27622866413103e-21	Distal Intergenic	8	141786242	141786313	72	2	100302147	ENST00000408841.2	-68227	ENSG00000221768	MIR1302-7	microRNA 1302-7	NA	NA	NA
chr22	48549516	48551558	2043	*	peak_24763	1.13564119696975	4.47814463480994e-21	Intron (ENST00000402357.6/25817, intron 1 of 3)	22	48538900	48547409	8510	2	284933	ENST00000818154.1	-2107	ENSG00000281732	LOC284933	uncharacterized LOC284933	NA	NA	NA
chr1	110227232	110228893	1662	*	peak_2279	1.17064348288513	4.60679894600393e-21	3' UTR	1	110223830	110229151	5322	1	3749	ENST00000636402.1	3402	ENSG00000116396	KCNC4	potassium voltage-gated channel subfamily C member 4	NA	NA	NA
chr1	36342620	36345603	2984	*	peak_1361	1.12587960977568	4.71350187694065e-21	3' UTR	1	36339624	36361340	21717	2	83931	ENST00000359297.6	15737	ENSG00000196182	STK40	serine/threonine kinase 40	NA	NA	NA
chr10	71637563	71640445	2883	*	peak_4347	1.1072778018839	4.8583397875067e-21	Exon (ENST00000819166.1/ENST00000819166.1, exon 1 of 2)	10	71617285	71647904	30620	1	64072	ENST00000470494.5	20278	ENSG00000107736	CDH23	cadherin related 23	NA	NA	NA
chr2	218021367	218022429	1063	*	peak_20392	1.58031671691677	5.20202584565233e-21	Intron (ENST00000649572.1/7145, intron 1 of 1)	2	217799588	218010421	210834	2	7145	ENST00000646520.1	-10946	ENSG00000079308	TNS1	tensin 1	NA	NA	NA
chr2	20190939	20191658	720	*	peak_18408	1.67971217390836	5.23330943095242e-21	Distal Intergenic	2	20204002	20223388	19387	2	6382	ENST00000482879.5	31730	ENSG00000115884	SDC1	syndecan 1	NA	NA	NA
chr3	51697353	51701060	3708	*	peak_25917	1.17065003573925	5.26543442267577e-21	Exon (ENST00000489026.5/51368, exon 3 of 4)	3	51707068	51718613	11546	1	2912	ENST00000395052.8	-6008	ENSG00000164082	GRM2	glutamate metabotropic receptor 2	NA	NA	NA
chr3	51685689	51687989	2301	*	peak_25913	1.30862872537906	5.29898271850173e-21	Intron (ENST00000489026.5/51368, intron 2 of 3)	3	51681461	51704317	22857	1	51368	ENST00000463857.1	4228	ENSG00000164081	TEX264	testis expressed 264, ER-phagy receptor	NA	NA	NA
chr15	77609853	77612027	2175	*	peak_10995	1.32586536662136	5.48292883598979e-21	Distal Intergenic	15	77613027	77632912	19886	2	84894	ENST00000355300.7	20885	ENSG00000169783	LINGO1	leucine rich repeat and Ig domain containing 1	NA	NA	NA
chr2	239100329	239101745	1417	*	peak_20791	1.4145154994588	5.5281476612369e-21	Intron (ENST00000345617.7/9759, intron 16 of 26)	2	239091144	239102841	11698	2	9759	ENST00000495497.1	1096	ENSG00000068024	HDAC4	histone deacetylase 4	NA	NA	NA
chr22	37385512	37386719	1208	*	peak_24057	1.89509552776571	5.72224807411176e-21	Promoter	22	37339583	37385283	45701	2	114794	ENST00000430883.5	-229	ENSG00000166897	ELFN2	extracellular leucine rich repeat and fibronectin type III domain containing 2	NA	NA	NA
chr17	17769349	17770303	955	*	peak_13740	1.56842474236745	5.82821354824921e-21	Promoter	17	17759154	17770821	11668	2	100861516	ENST00000443696.1	518	ENSG00000237328	RAI1-AS1	RAI1 antisense RNA 1	NA	NA	NA
chr3	12815670	12819168	3499	*	peak_25076	1.09575760922634	6.17950486973884e-21	3' UTR	3	12825768	12871919	46152	1	124909346	ENST00000703598.1	-6600	NA	LOC124909346	uncharacterized LOC124909346	NA	NA	NA
chr2	238122092	238123365	1274	*	peak_20738	1.58860538659022	6.24296231761921e-21	Intron (ENST00000343063.8/339768, intron 5 of 8)	2	238127390	238133287	5898	1	339768	ENST00000409506.1	-4025	ENSG00000144488	ESPNL	espin like	NA	NA	NA
chr8	141208213	141209316	1104	*	peak_33227	1.12671157533499	7.09479482156223e-21	3' UTR	8	141192331	141193070	740	1	22898	ENST00000520725.5	15882	ENSG00000105339	DENND3	DENN domain containing 3	NA	NA	NA
chr14	93068841	93071376	2536	*	peak_9963	1.56287385463753	7.2812494865709e-21	Exon (ENST00000553639.1/319085, exon 1 of 1)	14	93067452	93072152	4701	1	319085	ENST00000553639.1	1389	ENSG00000258730	ITPK1-AS1	ITPK1 antisense RNA 1	NA	NA	NA
chr2	27037468	27039252	1785	*	peak_18625	1.14938269659121	7.2919173473372e-21	Promoter	2	27037875	27040492	2618	1	54867	ENST00000444135.5	0	ENSG00000119777	TMEM214	transmembrane protein 214	NA	NA	NA
chr11	50075604	50078483	2880	*	peak_6195	1.46636787071324	8.25839063227461e-21	Distal Intergenic	11	50032874	50033794	921	1	403257	ENST00000568934.1	42730	ENSG00000260811	OR4C45	olfactory receptor family 4 subfamily C member 45 (gene/pseudogene)	NA	NA	NA
chr20	62484962	62486096	1135	*	peak_22326	1.50767170399914	8.3272396128942e-21	Exon (ENST00000740535.1/105372711, exon 4 of 4)	20	62482633	62486180	3548	1	105372711	ENST00000740541.1	2329	NA	LOC105372711	uncharacterized LOC105372711	NA	NA	NA
chr1	37175244	37176739	1496	*	peak_1448	1.47111939097192	8.86061539847834e-21	Intron (ENST00000818266.1/ENST00000818266.1, intron 2 of 3)	1	37161563	37161634	72	1	100422898	ENST00000579351.1	13681	ENSG00000264698	MIR4255	microRNA 4255	NA	NA	NA
chr2	241189519	241192092	2574	*	peak_20978	1.17677023516711	9.11272057921846e-21	Promoter	2	241188677	241225976	37300	1	50636	ENST00000674324.2	842	ENSG00000146205	ANO7	anoctamin 7	NA	NA	NA
chr9	136672068	136674276	2209	*	peak_35061	1.45047209833077	9.35283621740536e-21	3' UTR	9	136670602	136670686	85	1	406913	ENST00000362291.1	1466	ENSG00000199161	MIR126	microRNA 126	NA	NA	NA
